29931,495396,13,"CONT: Ross found out she is pregnant in a previous episode which was based in the month of October yet in this episode it is set at a much milder time of the year, late spring/summer.",
29932,495397,13,FACT: Air bags deploy in fractions of a second and deflate almost as quickly; unlike what happened when Niles had his fender bender.,
29933,495398,13,"CONT: When Frasier is standing in the hallway as Roz appears out of the elevator, the door to his apartment is open. A few seconds later when the camera cuts back to Frasier, it's closed.",
29934,495403,13,"FAKE: Near the end, Frasier is sitting in the Eames lounge in in his apartment. Behind him, a power cord is clearly visible coming right through the window, where there theoretically should be glass.",
29935,495403,13,"CHAR: Frasier refers to \"kidney pie\" as a nadir in British cuisine. There is no such specialty. The nearest would be \"steak and kidney pie\".",
29936,495404,13,"CREW: During the closing credits, the shadow of an animal trainer signaling to Eddie can be seen on the couch next to Frasier.",
29937,495405,13,SYNC: At the beginning of the cocktail party the pianist's hands doesn't sync with the sound being heard.,
29938,495412,13,"CONT: After 10 minutes Bob left Cafe Nervosa with his BBQ-Bible is on his lap. The table is empty. A shot later when Frasier walks out, the BBQ-Bible is back on the table.",
29939,495414,13,"CHAR: The series context is that Frasier's dad is an ex-cop and Frasier became a psychiatrist despite his father's desires. In Cheers: #8.9 (Two Girls for Every Boyd), Frasier reveals that his father was a scientist and wanted him to become a psychiatrist; but he was reluctant to do so.",
29940,495422,13,"FACT: In the episode \"Back Talk\", Martin gives Frasier a newspaper from the day he was born. On seeing the newspaper headline, Daphne reads that Queen Elizabeth II (of the United Kingdom) has had another baby. This would put the date of the newspaper at the 15th of August 1950, the birth date of Princess Anne. However, in the episode \"The Late Dr. Crane\", the television announcement of Frasier's apparent death lists his birth year as 1952.",
29941,495423,13,CONT: Daphne's necklace in the hospital waiting area.,
29942,495425,13,"CONT: While Frasier, Niles, and Martin are toasting their troubled love lives, after three toasts Niles over fills Martins glass, but while they are talking it can be noted that at first the glass is full, then for a short period it's only half full, then just as they complete the toast and drink their drinks the level is back up again.",
29943,495430,13,"FAKE: Just before Niles proposes to Daphne, Frasier goes to hide behind the staircase and the handrail wobbles.",
29944,495435,13,"CONT: Frasier is in the kitchen after dinner getting dessert ready. In the first scene, the pastries he places on the counter are not powdered with sugar. In the next scene he starts powdering them, but they are already heavily powdered, despite Frasier only sprinkling on powdered sugar for a couple of seconds.",
29945,495436,13,"CONT: During the scene in which Lilith is leaving Frasier's apartment and traps her handbag in the door, Frasier's shadow can be seen on the close-up shot of the door. During the shot, his shadow shows he is putting his hands in his pockets, but when the camera cuts back to Frasier, he has his hands by his sides.",
29947,495437,13,"DATE: Martin tells Sam he remembered once seeing him pitch at The Kingdome. The Mariners, who played at the Seattle Kingdome, didn't come into existence until 1977, and on Cheers it was established that Sam's baseball career ended sometime before that year.",
29948,495438,13,"CONT: In the episode 'The Show Where Woody Shows Up' Daphne starts singing at 15:20, whilst holding a glass of whine. Then we get a shot of Martin looking at her. The moment the shot returns to Daphne, we see her glass being fuller than it was a split second ago, even though a few moments back the bottle was completely emptied into the glass.",
29949,495438,13,"CHAR: Frasier states that Woody had been working at Cheers for 15 years. Woody's first appearance on Cheers was in September of 1985. The episode of Frasier aired only about 13.5 years later, in February of 1999.",
29950,495440,13,"CONT: When speeching before his unrevealed portrait at Stefano's, the cloth covering the sketch is moving up and down.",
29951,495441,13,"FAKE: It appears throughout that each of Frasier's tapes are for a single episode of his show and all the tapes are in one cabinet. The tape that Frasier puts away claiming to be his 2000th is actually the 841st tape in the cabinet. In fact, it's the 840th tape! there is one tape missing in the lower right corner.",
29952,495441,13,FAKE: The number on Tom's apartment is 37 while the apartment across the hall is 3H.,
29953,495443,13,CREW: A studio telephone can be heard ringing during the scene where Daphne is telling Niles about her pet dog. (Approx 10 Min. in),
29954,495445,13,"FACT: In Season 8, Dr. William Tewksbury is Frasier's psychiatrist, but the nameplate outside his door has the degree \"PhD\" instead of \"MD.\" While some psychiatrists do earn PhDs, they are medical doctors and have to earn an MD for the title.",
29955,495449,13,"CONT: When Frasier and Martin are in the kitchen, and Lesley and Sherry are in the living room, Martin shatters a plate in his anger at Frasier trying to get him and Sherry back together. Frasier pops his head in to explain away the incident, and when the shot is back on Martin, the broken plate is gone, except for a few shards.",
29956,495449,13,CONT: Frasier and Martin are having an argument near the end of the episode and in a fit Martin breaks a plate on the counter. In the next shot most of the broken pieces have disappeared and in their place is now a bowl which wasn't anywhere to be seen before and no one had enough time to clean the mess in between shots.,
29957,495449,13,CONT: Frasier and Martin are having an argument and in a fit Martin breaks a plate on the kitchen counter. A few brief shots later most of the broken pieces have disappeared and in their place is now a bowl which wasn't anywhere to be seen before.,
29958,495452,13,"CREW: When Frasier lights the fire and the bird jumps on Niles' head, the hands and arms of the trainer are visible next to the staircase where Niles is standing",
29959,495453,13,"FACT: During the proceedings, Maris tries to go after Niles for alienation of affections, however alienation of affections is only recognized in a few states, none of them being Washington where the series takes place.",
29960,495453,13,CONT: In the first appearance of Donnies sandwich he had taken a bite out of the center. In the following shot the bite is from the corner.,
29961,495454,13,"FAKE: When Regan drops her groceries, the head of lettuce can be seen to roll in from off-camera, not her bag.",
29962,495454,13,"FAKE: During the opening credits, as Frasier sits in Café Nervosa, he is wearing a wedding ring. It disappears soon after.",
29963,495455,13,FAKE: The shots from exterior of the 'Winnebago' reveal it to be a studio mock-up. For example the parked windshield wipers make no contact with the windshield.,
29964,495460,13,"CONT: When Frasier and Niles are swapping the presents and they realize the mistake they've made, the presents that Frasier is holding change multiple times between shots.",
29965,495461,13,"CONT: During the dinner with Blaine, the bowl is seen in Daphne's hand and then just a second later in Niles's hand. The bowl is really transferred between them 4 times.",
29966,495463,13,"CHAR: While in the cafe, Niles throws out some Italian phrases, including one while on the phone, \"bravo, excellente, benessimo.\" His pronunciation for \"excellente\" is Spanish, not Italian (in Italian, it is \"eccellente,\" pronounced like the English \"ch\").",
29967,495464,13,"CONT: In the dinner table scene, the contents and location of the wine glasses changes repeatedly.",
29968,495466,13,"CONT: During Roz's line, \"And the mystery of Dave's departure deepens\" she holds some papers in her left hand and some cassette cases in her right. In the next the cases have disappeared and the papers are in her right hand.",
29969,495467,13,"CHAR: When announcing the results of his psychological inquiries, Frasier says \"the crinimal (c-r-i-n-i-m-a-l) among us can only be...\"",
29970,495467,13,"CONT: After the pool game is abandoned when Frasier accidentally jostles one of the players, the color and position of the balls on the table varies erratically between camera shots.",
29971,495680,13,"CONT: Mrs. Douglas states that Dexter is seventeen years old. However, in 'Dance of Doom', which takes place after the events in 'The Chip', she said that Dexter is sixteen years old.",
29972,495686,13,"CONT: During \"I'm With The Band\", when they are discussing the band in the cafeteria, Daniel's snack cakes.",
29973,495686,13,"CONT: When Lindsay first enters the school in \"Tricks and Treats\", we see the same girl walking behind her, then walking towards her, then behind her again.",
29974,495686,13,"DATE: At the end of \"Discos and Dragons\" when Lindsay takes off with Kim and some Grateful Dead groupies, their VW bus turns the corner, and passes by a modern-day White Ford van.",
29975,495686,13,"DATE: The weathered and worn Pontiac Trans Am that Daniel Desario drives is a design that was available no earlier than 1979. Since the show takes place in 1980, it is highly unlikely that a high school student from a low-income family could afford what was then a fairly new car - and almost equally unlikely that it would look so aged within one year.",
29976,495686,13,"FACT: In \"Chokin' & Tokin'\", Lindsay grabs the \"M\" volume of the encyclopedia to look up \"Marijuanna\". She finds it in the back of the volume, even though it starts with \"MA\" which would be closer to the front of the volume.",
29977,495686,13,"DATE: The beginning of \"Dead Dogs and Gym Teachers\" shows Bill with a tub of I Can't Believe It's Not Butter. I Can't Believe It's Not Butter was not sold until 1981.",
29978,495686,13,"CONT: In the opening credits when Nick Andopolis has his school picture taken, he is wearing a black blazer over a T-shirt. When the black and white yearbook pictures are shown at the end of the opening credits, the blazer has disappeared and he is wearing only a long-sleeved shirt.",
30159,498974,13,"FAKE: When Ross is sitting in the hospital bed with Rachel and she is acting like she didn't hear his question, her hair keeps switching from in front of her to behind her.",
29979,495686,13,"FACT: At the end of the opening credits, a yearbook shows Nick, Lindsay, and Sam's pictures listed in a row. However, Nick's last name is Andopolis, and Lindsay and Sam's last name is Weir, meaning they would have been in opposite ends of the yearbook. Also, Lindsay and Sam would not be placed near each other, as they are in different grades (she is a junior and he is a freshman).",
29980,495687,13,"BOOM: The boom mic can be seen in the shadow over the bed, when Neil reveals to Lindsay that he is in love with her.",
