30670,1376069,32772
30680,415064,49008
30707,1863644,3789
30710,1785384,47310
30756,271646,2000
30787,1661672,1668
30799,34271,32889
30800,914184,2071
30824,1635520,34195
30854,979097,49109
30858,1398922,8759
30886,35080,47074
30924,915633,27776
30935,,23459
30942,1331214,12815
30977,923543,14671
30986,359471,7426
31040,171579,44885
31064,1314745,15509
31120,1453553,48566
31136,417641,6200
31151,1530375,3816
31152,1640342,4831
31157,832170,35347
31178,1103938,14285
31186,646259,16692
31252,440178,17206
31257,1837169,44969
31267,504540,6542
31295,1504680,49392
31334,966308,30253
31404,1414041,38129
31450,1608535,25543
31463,1044166,8255
31466,1548050,4285
31468,1348024,46355
31488,1284500,34430
31494,362663,28092
31501,1106559,27125
31505,1436479,37291
31509,1489164,46272
31518,,27163
31520,1044166,2000
31540,844745,43646
31554,1130324,17637
31560,752453,7257
31563,229846,8538
31576,742926,9656
31577,195942,46833
31584,534906,44162
31663,501910,15190
31666,668582,48965
31672,1763575,41296
31709,1707817,22927
31763,332820,27621
31783,1025371,20290
31813,1091507,43289
31819,889543,29673
31847,1620249,39099
31902,1158684,39973
31949,1537640,10553
31953,21872,8475
31954,1027536,21676
31962,962389,23731
31967,1867737,31287
31978,1361370,41942
31999,1517404,44507
32016,1679728,21513
32081,1676839,22410
32095,629644,39867
32122,272659,2850
32126,1254847,36674
32195,1423864,439
32197,1585751,20942
32216,1531197,38738
32274,1218690,4120
32311,,41866
32455,1644179,8624
32462,457340,4867
32469,31251,45183
32470,363159,41140
32501,1670599,2970
32526,667167,27792
32629,1645767,6258
32689,862204,1186
32692,49565,7151
32730,885126,47737
32734,1623331,44555
32738,1730180,355
32750,812882,10521
32772,993756,6018
32773,335590,46272
32791,1224734,47727
32810,1104322,47413
32833,1163722,36212
32835,1824819,9558
32845,517607,5567
32929,1740913,41594
32933,1795797,6214
32984,853032,10014
33027,790260,40684
33031,1509731,34195
33033,1787964,45468
33038,14139,35031
33062,1184815,9062
33142,1146418,27067
33172,243508,35403
33206,31985,12354
33260,970205,1732
33268,1010632,3346
33277,1717774,20066
33283,420545,38822
33292,185913,23518
33322,579360,45856
33370,1647119,5290
33379,936792,9003
33391,814828,38856
33396,1697636,16259
33426,661138,6319
33445,60891,17783
33459,1819666,48364
33460,1451921,20829
33462,691559,12321
33472,220133,23994
33512,1623560,3589
33545,1728345,22439
33558,311414,7693
33559,835513,43712
33583,216974,14916
33610,1335550,364
33611,1101392,4665
33619,196342,36142
33629,163161,36782
33633,1485981,27002
33655,1063597,24187
33702,642564,3162
33706,125020,37346
33707,1068904,38236
33728,545914,27896
33765,1803882,36987
33768,242331,27869
33781,1339902,25639
33788,395015,41114
33816,1696670,24852
33858,531169,8116
33871,1024149,12236
33909,506098,18088
33913,406184,3260
33926,665408,30263
33951,86790,1248
34010,1026547,9581
34046,1211978,32243
34057,665347,48531
34059,939066,25156
34113,85418,43355
34118,486311,32433
34120,339541,5307
34142,1352541,12496
34147,298814,43846
34153,963434,28521
34171,285463,49519
34178,950333,4693
34234,509537,3589
34273,892351,46298
34288,328103,29161
34294,899639,5245
34307,1135966,48993
34320,1570098,6652
34328,1210167,22997
34338,1853974,44532
34436,891773,1225
34451,1307132,34398
34461,82428,35387
34471,883286,27239
34485,1812261,4332
34495,29683,9785
34528,18480,24894
34572,1892656,5935
34598,1614491,49422
34643,1822182,18786
34665,1860642,2375
34671,1104351,37693
34674,1414748,17615
34685,116818,40264
34699,502921,22891
34700,1009324,8034
34711,1024382,44457
34764,507099,25511
34774,416754,5239
34786,1806832,37777
34787,65751,20570
34856,513173,32722
34859,1616259,13918
34862,181189,34119
34863,890918,47727
34930,166559,18937
34939,1220695,46951
34954,586579,41911
34956,13732,11922
35017,1634121,10097
35053,1449539,47305
35074,1220782,44799
35079,1842354,23544
35091,1674417,5511
35132,788159,22694
35140,31528,40892
35141,1557092,46355
35169,376559,27125
35196,1408064,45892
35234,93577,15147
35242,159900,15548
35258,1779647,31765
35280,355090,36984
35398,1244194,1608
35438,878382,6218
35447,1486076,320
35471,1392412,42232
35480,623310,13261
35489,1235885,25490
35497,630042,13619
35502,1608120,37206
35509,1154531,44613
35510,581165,10963
35586,1517507,38281
35589,87760,37282
35603,559440,26588
35611,531122,13079
35634,622031,37898
35654,901605,2585
35676,1223321,8747
35694,260951,19544
35712,39458,23175
35754,700351,18164
35780,161124,34872
35792,1169770,32456
35806,573971,46466
35819,1578361,19381
35835,947446,45183
35858,1903418,31264
35877,101838,41969
35884,1539970,43440
35894,423426,21244
35896,1709547,47878
35921,163053,25722
35934,987256,47425
35977,1125838,44885
35978,1595294,25189
36008,1909366,22769
36011,1208221,28168
36046,279273,44642
36049,322561,21366
36085,1090011,42037
36110,983685,31513
36132,890559,30448
36141,33375,44627
36149,346038,11235
36163,1332354,9840
36225,1527041,13708
36255,1548552,25118
36269,1733407,49620
36277,,22670
36306,1593080,6378
36311,91394,9250
36317,1101955,33064
36365,,2000
36380,1248449,22099
36406,331212,24852
36409,,25317
36414,642607,45892
36417,461131,45468
36426,1542287,13708
36459,866845,25089
36461,792917,42913
36467,857702,44796
36482,669960,42430
36503,287074,38148
36509,1084275,7315
36543,532286,28168
36558,177452,48695
36648,314072,41616
36677,316166,13050
36688,1037934,40446
36691,1415542,19761
36693,498274,33658
36710,1550633,43344
36714,702876,41285
36734,759008,43329
36744,987422,45965
36753,120591,37336
36757,1310589,28561
36761,,19448
36764,1045315,41442
36769,285212,5929
36773,659796,25722
36792,1649362,9943
36825,1140447,11015
36838,1554236,35353
36862,1436344,4883
36868,627888,47956
36904,819390,45468
36919,837704,49783
36924,1337325,24169
36928,450413,34262
36959,1808709,12994
36970,1326894,1140
36990,1743496,46430
36994,1555307,36180
37027,1486807,48695
37045,464389,46770
37048,1329494,46355
37093,1743639,40819
37116,1183962,30332
37120,1415212,48798
37239,894452,47067
37255,1665053,43847
37274,1918272,5245
37319,721776,20205
37353,352094,5100
37412,1588149,48451
37463,171674,36200
37512,1181189,12142
37518,404377,1338
37537,238218,8509
37555,67807,10521
37564,652484,27163
37567,1387014,13668
37598,896170,49063
37669,302983,28120
37692,63967,11349
37716,127704,43440
37721,1413924,38065
37765,1488178,5415
37816,,9251
37830,1557276,27350
37847,987014,46387
37853,10469,23939
37858,695332,34892
37864,925453,429
37885,197701,20437
37890,1391025,45468
37913,1074934,14990
37914,1915447,6005
37916,1627390,40208
37919,,17385
37970,222282,18937
38084,597753,43069
38148,167153,6096
38153,1085508,23243
38184,992935,31585
38186,1315498,1680
38189,1486408,5767
38193,1303715,277
38200,930507,32339
38205,1156415,39021
38207,1413603,26459
38219,498719,35867
38221,123068,20440
38228,625306,36391
38233,1261339,42340
38235,952416,36391
38238,68209,22910
38281,943540,2694
38287,1245686,38305
38300,1549365,2771
38316,726141,27546
38347,1669546,44320
38382,1078421,40819
38397,814621,26348
38410,1477391,32456
38424,29886,9653
38433,1465340,32881
38454,1714703,45803
38508,,19448
38509,1024785,43865
38520,2254,4608
38531,1294224,762
38541,1831284,12227
38551,266816,34257
38555,1276671,7123
38556,1575881,9003
38578,1456442,11450
38645,374730,20091
38684,,42155
38685,1766769,30620
38712,287178,31521
38733,887321,41136
38745,13143,34125
38763,78726,9321
38766,1314049,17635
38806,3441,40764
38812,1300995,94
38815,406948,45288
38829,341720,9965
38861,198080,29578
38869,606128,4291
38881,245939,12795
38889,614065,28092
38901,158865,21688
38911,1490612,29033
38918,775093,276
38927,94636,43546
38932,,7162
38949,1159455,11820
38953,1378808,21805
38977,759518,31397
39012,1452083,37282
39019,154443,1497
39106,454720,13750
39135,251627,12132
39175,1450245,44351
39203,1192256,9609
39232,1459351,22056
39252,1116594,24624
39342,480127,18945
39343,190390,5427
39370,1635469,2806
39376,659446,18779
39387,1260257,18779
39447,1023354,44357
39468,1808925,14447
39469,736136,8034
39502,220895,16491
39507,1514845,15237
39528,2238,14983
39557,757617,30276
39564,614115,38023
39566,1507585,28798
39576,1746187,9335
39617,1346440,37777
39641,1825805,19391
39651,187609,16608
39664,258697,16203
39727,1026755,4608
39790,506891,45558
39830,95480,10988
39837,1030580,49911
39840,784235,17681
39856,145551,34414
39874,757247,28361
39897,267586,33380
39918,118020,13690
39930,219893,8068
39961,1307641,32919
39999,666463,13570
40000,256595,24624
40003,34812,8110
40030,704085,4547
40043,1640882,42522
40057,1570376,21999
40061,1893277,40239
40167,1024191,26274
40193,1909078,9010
40226,1473712,48937
40261,1582280,7641
40270,799792,31264
40282,718640,37805
40291,1575139,36555
40311,,35076
40317,1454847,29578
40318,193937,11547
40333,1657810,21420
40365,1108400,43536
40372,336198,27233
40378,798751,27975
40403,330573,13202
40408,1358428,364
40409,,11075
40413,177580,32881
40459,604207,31347
40494,841087,1680
40509,958761,26701
40511,1552547,7598
40523,994274,30276
40525,1391610,27689
40548,664677,9407
40565,1456273,6297
40570,1570122,14670
40601,1078146,1437
40602,1821304,44357
40609,1278221,877
40621,354779,13100
40652,,8587
40669,473168,12056
40692,91,7015
40702,1015843,16832
40711,1078474,49615
40738,612584,48509
40748,142219,43507
40751,148264,27927
40779,994367,32734
40783,435172,15902
40820,1065421,32111
40827,318713,48566
40831,810856,47666
40838,1917044,13261
40840,1099764,27837
40854,,6319
40890,1627350,14670
40900,956225,42220
40904,700599,10647
40938,554530,37379
40947,19186,43377
40958,674889,1248
40977,924140,29926
41018,,17694
41030,102279,32333
41052,1491159,16674
41063,1474794,42145
41090,830388,28053
41094,92639,34487
41139,777901,49350
41164,1860019,43355
41225,1593512,7735
41234,159645,20359
41283,,8675
41305,827517,5415
41308,852449,20715
41400,1139764,23518
41435,1811837,3014
41565,748844,21204
41580,165406,20462
41610,326125,19799
41620,1404390,48016
41627,847797,18945
41660,599040,35473
41662,495151,1975
41679,1653977,30830
41714,430115,6096
41771,639145,18937
41810,183384,41053
41814,341092,39871
41830,1563906,11163
41847,,35031
41861,1436391,4915
41893,58541,785
41920,1704618,17561
41921,1206021,3083
41962,535564,39846
42004,1862096,28361
42061,246399,42025
42111,195221,6903
42115,79196,19572
42127,334414,3230
42150,1420271,34413
42167,357205,7873
42217,1113408,38224
42263,64931,5929
42294,1532952,11276
42324,387308,10453
42339,566928,37379
42367,63982,2881
42389,1052072,9250
42453,618492,26021
42461,1262521,10058
42472,1735391,4646
42502,848739,22927
42518,1229273,43370
42561,80635,46367
42562,1781115,13976
42605,1129245,31402
42632,113266,39539
42638,1480816,14990
42644,65390,47521
42653,1392071,3500
42665,1001820,14276
42717,465540,1328
42769,1342950,9840
42770,1573222,29164
42776,1319633,20205
42788,782748,31465
42806,1049493,46861
42860,1916235,18274
42868,826409,39463
42872,1097180,5245
42877,628118,43211
42890,1619077,17646
42934,1026371,9830
42959,30509,21118
42962,409305,23932
42972,685028,24169
42988,1398130,27565
42989,980790,11685
42993,1449613,39925
43023,1708030,8448
43030,1464051,3083
43036,,43971
43070,201400,15897
43089,127086,28862
43105,770582,31397
43120,184120,1497
43161,1622270,1132
43176,1890818,41053
43183,1258093,4831
43201,1896537,7033
43233,14070,44758
43255,1292942,42646
43301,999431,18189
43303,1652540,49615
43306,217440,29496
43311,71731,39724
43335,1032136,23598
43364,1674464,48682
43381,1775957,36559
43382,1705037,18014
43410,1641121,44627
43548,137605,166
43549,223621,33137
43571,1590240,44320
43573,311913,2542
43612,286766,27021
43615,1449158,12158
43678,1372791,42269
43694,1442636,12924
43697,683755,44873
43700,1894865,11349
43703,350921,17957
43708,1224507,37291
43714,524325,39026
43725,173842,31521
43727,580729,46714
43739,1860944,39180
43845,302140,11786
43849,137333,37455
43866,1428031,47814
43877,1056170,32702
43900,1276951,14986
43918,1165830,25
43937,276383,26588
43945,581731,2387
43982,1139898,8723
43991,,6907
44061,1060147,11977
44136,933969,16090
44145,1891570,22922
44188,1103482,35047
44201,1604967,30826
44219,106449,27437
44225,1592522,19655
44239,1390113,40151
44245,976087,21714
44275,39073,35967
44283,254820,2744
44297,928511,40057
44303,1376633,38936
44319,1033116,18699
44348,1408710,33973
44366,599800,12056
44377,1424993,25230
44382,264976,33595
44383,1514051,27075
44387,968246,14702
44438,194718,36517
44460,1789790,8475
44474,1534510,3673
44479,1153340,13165
44506,843720,9010
44529,242388,8208
44551,660344,15672
44558,423467,17504
44569,69346,49911
44621,1517565,29450
44632,1416219,1404
44636,1771226,15678
44645,581509,21244
44685,1380760,33159
44692,421362,29034
44704,1732254,16608
44751,1452366,16832
44810,1690912,40684
44816,223167,47908
44819,1369314,43507
44829,1312515,35076
44830,1560198,41207
44849,1265698,41428
44924,549912,8481
44942,122839,29406
44952,4695,37276
44964,767644,38724
44969,910495,10215
44975,1767566,21244
44980,1425223,49932
44983,285672,49873
44992,17140,18951
44994,1483402,10243
44996,1218104,11980
45081,387617,9372
45103,747801,45438
45105,1902035,39514
45134,595799,13735
45145,953064,429
45174,1328498,3197
45181,566870,24443
45197,982562,3230
45210,1593260,1643
45227,316719,38794
45240,,2322
45343,1288941,5245
45370,433851,28521
45375,1265172,37703
45419,845399,6104
45463,772792,9581
45469,1424217,6142
45476,1134308,6273
45505,294965,30276
45521,517790,30705
45522,850626,45856
45561,387025,22677
45571,759089,45618
45573,64842,40569
45599,749962,488
45610,1337480,35261
45622,27671,27616
45684,1077138,42620
45714,1846492,10259
45730,237718,20811
45761,283136,23291
45762,722342,3200
45776,946887,11608
45794,637800,29593
45797,146781,20358
45822,455542,23795
45869,877239,33412
45914,333405,20091
45938,1395289,11781
45950,709984,44201
45954,321296,14990
45971,451471,49900
46001,1152439,4867
46002,1685850,35497
46030,392801,4371
46055,236485,7904
46057,1430930,2744
46088,1178283,29213
46113,1550035,26029
46161,400067,20540
46177,1300566,24056
46237,1223226,42823
46265,1749410,28441
46271,1112971,13659
46311,1885037,25939
46322,81382,7735
46324,1705356,21454
46328,292177,31274
46334,440718,46154
46350,315398,38205
46363,1151541,12612
46364,1589117,40987
46400,1883365,13659
46451,1510737,28607
46481,848782,40783
46498,430056,3083
46548,936311,36027
46574,1324766,34748
46594,439887,45993
46608,456222,48172
46679,938948,7693
46689,1692869,34441
46745,153792,37282
46758,651832,4665
46804,334513,9303
46852,1042718,40833
46855,317294,12056
46882,1413979,2071
46887,414737,16347
46891,945447,41823
46922,1370159,11349
46964,1396092,35716
46972,1908375,8439
47047,994291,32835
47055,474070,23750
47080,1404870,2176
47093,1410869,26173
47099,1753151,1350
47104,1455081,9251
47146,1549479,14311
47163,77247,45917
47199,744286,14276
47202,1176612,40833
47204,525344,19314
47221,1075257,12592
47300,206081,21420
47315,454225,18455
47381,7518,39603
47394,810275,18282
47418,1295508,47876
47422,1255749,40620
47437,934974,33630
47442,1755105,36674
47462,128097,14285
47481,1910150,34735
47485,1565672,15454
47487,1479019,19117
47490,1596214,46435
47511,1192194,15005
47519,1002239,38857
47526,1526673,17825
47531,1646198,19444
47547,1316682,34487
47560,1739868,7108
47624,956518,28660
47630,990517,27353
47647,827522,42564
47668,1147054,9096
47677,179308,31188
47717,142345,2977
47752,217176,11653
47758,1304960,28911
47773,1485505,2000
47775,1174088,728
47779,1372284,4778
47788,205118,48390
47789,1677656,20500
47792,1432507,33404
47823,1447770,20611
47850,1491950,22927
47918,920223,40264
47925,999002,2806
47953,429962,6018
48007,1090189,19509
48018,565986,37231
48031,456136,7471
48058,1240792,35765
48097,1271373,13743
48102,78386,36011
48115,1308935,1437
48159,809695,29400
48252,861741,24351
48255,1323592,6903
48278,1299425,33606
48323,1371763,7151
48335,403239,8509
48344,9509,41296
48362,1281409,25139
48368,637521,25191
48374,89520,3778
48425,3446,35612
48429,1890546,28120
48491,467310,49267
48511,757353,16430
48529,1366360,16983
48620,1727257,15237
48667,1341407,4559
48677,1209023,13286
48693,1166249,44642
48716,281993,23902
48722,1653511,39088
48740,643570,1282
48754,140182,37898
48759,1306227,48959
48769,1685163,15762
48816,456214,40610
48833,1177278,43670
48861,1413608,10744
48874,83152,49900
48875,688541,36418
48878,1505476,24886
48898,1657068,8759
48912,54693,45468
48941,757603,20811
48942,572789,38270
48949,460592,19932
48958,671254,25511
48965,1040029,36605
48967,1199480,39219
48987,1080963,40208
49013,1772556,37693
49014,820714,49963
49024,1849893,27125
49035,937584,3673
49044,201666,40819
49049,1410074,45024
49121,707496,26326
49155,679515,10097
49239,802710,30477
49246,1333813,40880
49248,1267965,27002
49250,610458,40169
49260,1765420,36027
49265,386537,33833
49275,414940,31521
49303,1316892,15664
49319,756524,32553
49327,1747552,19055
49352,1237251,14370
49364,389917,10014
49413,1213269,25664
49420,1686428,26360
49422,1625491,17957
49449,1909092,33876
49565,98105,31882
49590,182683,4462
49596,1379530,49235
49649,909931,38856
49665,564545,33297
49671,1770083,36322
49674,34785,16674
49690,1433545,26064
49694,707928,1140
49708,37878,38920
49721,1498221,43412
49733,1001131,44142
49736,136329,17472
49768,380363,20201
49772,1230833,24954
49775,1371845,20711
49778,621408,14983
49862,1334002,11977
49872,196825,28142
49891,1882239,42725
49920,1825891,17637
49975,1233158,14702
49988,1268219,32822
50008,852804,3930
50009,1115911,33274
50018,,4243
50019,1267946,47812
50023,116550,28816
50026,1618437,34735
50057,1401645,16491
50073,1759468,4798
50082,133465,24034
50084,142910,8759
50139,539509,25554
50144,105139,37805
50166,1162257,15403
50170,610763,37630
50198,320558,35038
50199,1889612,29347
50209,1878272,18661
50212,1117116,31110
50223,714499,18886
50236,1301220,5182
50288,443835,44507
50294,533358,47189
50302,785898,6728
50309,1774140,14290
50321,1700626,7049
50347,1095041,32734
50378,1345550,9006
50411,880334,35867
50500,1782019,37898
50504,1633843,48858
50581,,13976
50627,640754,31465
50653,691429,6093
50665,1642302,24415
50722,95323,28417
50741,,4371
50742,27990,29347
50760,519584,48731
50769,1038994,19645
50796,1710873,44778
50807,1643902,19665
50808,1409528,36762
50817,1092362,20087
50835,656002,30777
50844,1385844,32097
50849,111019,1441
50854,1830117,3200
50857,828476,37196
50904,1133208,3251
50939,916927,49109
50959,86511,24322
50968,,47884
51020,697925,23080
51068,1087607,42232
51077,59521,24819
51100,33658,42301
51107,1716423,11998
51115,1543127,11046
51118,634124,43325
51159,1658336,29450
51160,1124521,26134
51164,706117,11979
51165,408240,32272
51184,1011868,22044
51190,335240,17427
51233,1298926,14702
51239,1048094,47997
51244,1869814,20087
51277,1578502,43594
51283,1093046,40892
51314,20995,34735
51345,222864,25236
51398,252618,41866
51413,1152380,7108
51418,953432,12132
51419,1326030,24772
51441,731320,48509
51471,570818,24885
51481,513679,1619
51484,1136682,176
51489,1772859,40169
51494,1316748,14285
51550,93086,26021
51562,147107,21155
51575,1838140,21283
51590,542878,24333
51592,280877,41285
51601,1416678,39088
51603,864727,44507
51611,1830894,42597
51615,16905,8390
51622,1122150,32189
51630,725230,45199
51635,1768847,3356
51706,1273457,40824
51734,74348,974
51736,1650755,48429
51755,1480241,27771
51768,586523,36670
51811,1356002,22769
51837,1656226,10289
51841,489178,39099
51916,1079622,20349
51919,1166717,47460
51953,1768266,22220
51972,1575122,23544
51986,1226800,34919
52004,1396351,5912
52005,878905,7108
52040,939603,47337
52045,872238,31378
52083,1118842,21221
52158,1232688,20899
52188,1725511,20275
52190,715681,37291
52281,358989,15542
52310,1409229,31866
52316,1083022,772
52333,1446622,45255
52343,993937,36633
52353,30274,24603
52358,731712,41595
52365,1145788,10081
52410,1820938,47721
52446,342776,18389
52448,1116277,32084
52456,76712,24819
52509,827373,23169
52517,1164086,25236
52548,56884,36027
52561,759238,28640
52575,1372719,5838
52589,90346,16090
52592,1385221,4831
52615,621907,20722
52616,386056,37908
52644,603245,47745
52663,90013,17385
52686,1120982,25599
52707,259639,15726
52714,1248534,8655
52734,1260431,34046
52750,1316190,4551
52751,1801088,41496
52776,699680,20784
52845,1900702,23731
52848,329175,19665
52901,558904,12306
52905,724757,20325
52939,687199,38224
52951,1320375,30332
52953,287755,45993
53002,1755929,16692
53010,1891735,26855
53083,1152252,34748
53092,1227827,42232
53118,,29161
53139,1108220,44320
53189,1539147,43047
53208,221945,30757
53212,,21513
53222,465208,14765
53295,574852,47098
53299,1605350,49727
53326,1816871,21468
53328,1256012,14854
53331,599831,15291
53339,746591,355
53361,1384593,29301
53377,1274221,39042
53427,531854,9609
53434,1175713,3500
53460,641910,23169
53474,1702869,785
53483,1548350,7742
53493,1253320,5817
53534,450456,37336
53578,264586,16983
53584,473235,48441
53585,982815,25939
53596,1610829,36200
53606,308489,15875
53626,1665461,41383
53628,148047,6273
53629,1890568,1805
53638,1801590,48948
53668,1557859,27837
53686,1494319,5672
53688,1165146,18189
53722,364668,43758
53724,,442
53732,1525861,10746
53740,188025,18753
53780,283621,30069
53826,804674,6230
53840,1900453,17646
53863,,6283
53875,1888057,39877
53887,883483,25204
53904,1667121,25156
53909,995377,45652
53924,261499,17861
53932,54055,46154
53987,761216,10280
53992,284824,21889
54066,1504156,24429
54069,1362224,48061
54151,1230552,46942
54163,656453,38794
54176,907517,16976
54178,1785295,39279
54257,710443,34441
54282,295532,39940
54283,660258,44942
54303,1237754,28190
54323,1716260,1157
54325,,18732
54335,1796466,20508
54354,,46582
54402,1352042,24443
54446,892861,13976
54457,783165,16767
54458,277460,45917
54469,1043132,28354
54479,914507,19866
54522,131551,14202
54531,534285,13079
54541,30769,13643
54543,568527,10081
54558,482012,6340
54565,1423724,20987
54570,366990,44222
54620,1668746,43221
54628,1107343,19117
54640,441789,34752
54641,449293,36471
54653,11563,43274
54664,,3673
54676,48463,49963
54697,365179,38930
54720,877990,46644
54729,399431,38603
54734,128843,2375
54741,1453226,37142
54748,1677000,46233
54755,262155,19444
54773,1858820,11998
54783,382550,28846
54810,1073742,24510
54838,1634970,30887
54840,1445612,44360
54841,1385880,21237
54845,1188159,46430
54848,293784,9653
54853,1698797,29619
54858,10540,21999
54860,1036090,10234
54872,1430031,35810
54892,875218,22953
54907,1567337,28206
54919,791866,439
54948,244334,5100
54950,1183704,24268
54962,219867,31635
54969,1596219,38065
54983,292252,33
54993,572654,8877
55002,1685141,40833
55023,1092121,8245
55089,1835466,49847
55134,892497,27437
55152,1846047,41091
55158,1411045,44503
55169,1741293,6903
55184,871570,32509
55219,1158440,8559
55232,1206572,5152
55234,1705004,41942
55237,210851,32178
55262,718175,27776
55269,187803,45977
55270,1030542,39040
55282,1421451,19572
55310,1587674,34298
55355,,4354
55375,504127,33753
55379,1340030,44162
55433,678506,45842
55496,1001390,7572
55509,883400,5603
55513,1628187,23376
55561,786717,5152
55597,173680,27186
55608,1356122,24405
55611,1188475,33630
55620,347284,38224
55627,761033,24268
55647,1059305,6384
55656,790192,31345
55683,1072775,41095
55730,494403,28092
55741,965346,28727
55751,181046,44506
55790,497209,42482
55803,390673,1757
55819,,18830
55824,500085,29588
55827,1822386,9840
55834,1064893,6128
55888,1704044,34752
55976,1278596,18455
56002,1562059,17615
56007,189362,16090
56066,1560813,35788
56077,1868471,19381
56092,447913,40833
56117,817360,38343
56121,1584913,40248
56129,1862656,43846
56168,1143124,24504
56197,1566691,20465
56208,1010411,36803
56233,1730616,3924
56304,49333,17206
56332,677212,23327
56356,1675943,24429
56381,115542,43632
56396,992941,27233
56406,260756,24839
56407,698888,28932
56424,1416122,41579
56427,296253,10115
56429,1688016,18753
56430,105044,24136
56483,12080,47521
56500,65929,9335
56550,1464970,34046
56556,1277520,49458
56557,1773250,7162
56592,1698022,26064
56601,774341,32961
56628,,6319
56643,440808,17214
56652,310044,48798
56664,1562065,5891
56667,1437347,25599
56678,74144,41452
56682,1053076,41394
56689,442147,20540
56719,633319,42340
56720,1675415,30757
56730,725252,25031
56735,516130,25089
56741,240862,9840
56743,1450526,49152
56753,100991,45057
56760,939940,1494
56764,67457,5971
56775,1493827,21647
56777,1811899,22738
56780,,24510
56784,470428,47814
56787,440094,28102
56801,303276,33866
56802,1134822,41053
56828,203973,28046
56834,1659851,30399
56853,617670,12068
56931,1338841,1306
56941,1254776,41675
56975,1286714,2197
56988,1101922,29070
57021,1206672,39603
57037,1504471,49441
57054,1026847,23598
57104,1043269,45468
57125,1043187,30353
57170,1775066,29161
57182,1413270,13286
57204,722789,43536
57257,1217362,19761
57263,1538894,32610
57269,44774,17472
57277,1727799,32063
57288,1879330,44351
57293,33386,31345
57297,1458712,4167
57340,1890488,19665
57364,996701,31882
57377,846371,47997
57378,1335912,36082
57380,279843,15403
57417,1295695,2348
57429,1009210,41231
57440,904182,48798
57529,759283,47425
57533,557271,17681
57568,149828,27860
57590,82927,34452
57601,1856582,31110
57634,1616397,26039
57687,496683,15454
57697,1429727,34308
57707,1178347,8612
57730,175540,28604
57740,764797,176
57741,1494589,2223
57752,1395564,36008
57759,1495067,11980
57795,906854,21079
57803,561532,42723
57883,1591693,4354
57894,1202800,34487
57897,263972,1140
57960,997116,37865
57983,1568337,28996
57998,917431,18786
58005,1042357,29588
58015,1377088,4366
58041,1682455,4049
58047,1673200,20468
58115,1564422,5245
58122,459573,1140
58144,731646,46861
58149,799377,35087
58151,1897786,20612
58152,1351033,37196
58170,1764897,2250
58193,1712037,6184
58217,1414029,12994
58238,285743,970
58240,1066289,29941
58246,532883,9003
58249,1412713,42899
58322,464059,40167
58340,1889216,10521
58376,249823,27137
58387,380064,25979
58393,914743,17957
58396,1803893,33960
58403,1383233,7990
58407,922521,8396
58429,1073633,1157
58440,549048,26542
58449,452629,143
58489,1430063,40264
58512,284027,12800
58524,1798099,1241
58535,1197453,28206
58544,916406,43826
58545,983109,12132
58555,1241448,7257
58574,1117211,41823
58582,1674534,12187
58639,696622,8675
58678,1016686,26197
58679,1496898,23207
58708,92266,18679
58710,220124,29619
58720,1161708,37196
58759,434086,2977
58775,793606,9053
58780,,8588
58787,1184248,44868
58816,828036,16005
58830,1865544,4686
58842,241118,18055
58862,1349549,43344
58888,434686,12592
58909,1439662,1350
58956,428734,26774
58973,1042753,36142
58988,1039251,33960
58996,143178,6869
59029,60597,17276
59046,1559693,21398
59120,1765842,28625
59134,79277,8810
59141,1127707,37038
59160,721672,29631
59180,173440,22553
59193,295305,35497
59206,830293,31635
59262,152692,47733
59274,317422,41296
59277,1227281,6078
59294,1523678,10106
59303,75809,2387
59318,2183,39792
59339,443133,39846
59351,1060643,40583
59385,307403,48531
59389,409617,18017
59413,62736,17214
59479,378971,38930
59494,564771,11349
59517,1069214,12924
59532,1855207,37154
59612,1351345,23598
59626,1484712,2317
59636,852164,24351
59661,1188771,26542
59704,1639713,39689
59707,1197868,49109
59711,1272090,24558
59718,737465,43704
59720,,47455
59724,398169,44873
59738,917595,25965
59759,1582909,27975
59770,139344,28441
59775,541574,4201
59784,1731977,10496
59808,77154,12919
59852,1331306,30169
59880,1694037,11754
59883,667281,37531
59985,85433,38484
60000,234414,26375
60008,1674147,14947
60018,517376,11754
60045,1136048,13286
60132,1390236,3260
60215,981620,23059
60231,1634437,34557
60248,524153,15899
60249,1258078,17561
60257,439243,43440
60308,105386,10496
60314,1585398,9252
60321,182192,8475
60376,1655389,32169
60398,478584,18123
60402,944300,16007
60412,171134,12555
60437,154396,46300
60443,402059,25
60448,1255507,21366
60517,320571,18453
60539,1712397,18381
60567,1577699,38857
60587,128064,26674
60606,1911269,23932
60612,1900153,36470
60627,448685,24443
60630,85891,9797
60646,911610,34441
60745,932235,1350
60762,1134090,42500
60797,1598357,149
60804,144628,3318
60811,1613117,34872
60830,388762,29202
60871,538660,18970
60886,1093445,40167
60932,1586428,31037
60934,1142964,5140
61061,544640,38857
61090,1759688,2636
61117,1256446,36008
61137,421874,29687
61170,1015338,3124
61176,876399,24627
61194,1874767,4049
61202,468935,176
61203,1780396,3230
61259,159382,21159
61260,1228537,37699
61262,202476,30786
61270,484745,23777
61331,406079,2629
61358,849156,17129
61384,532933,39746
61470,1205851,36083
61474,787704,42747
61482,1734317,27416
