ps_partkey|value
7706270|10345915.97
2859284|10345908.24
11947444|10345635.63
6234185|10345603.83
15880638|10345532.12
2710064|10345527.60
2473234|10345335.40
6791999|10344988.93
4394145|10344841.61
6447096|10344469.18
5136500|10344460.21
16088257|10344449.60
6362684|10344258.64
16264362|10344016.12
6374470|10343952.82
7191948|10343928.47
1476715|10343817.40
17926883|10343605.26
2179499|10343574.30
16833608|10343525.94
19506656|10343405.75
4516268|10343387.59
11601851|10343338.90
2024071|10343100.30
2975516|10343005.28
14880591|10342940.13
11669845|10342879.20
1761807|10342828.80
407209|10342596.78
9738114|10342340.43
14324340|10342022.49
15344853|10341912.45
15371712|10341736.68
9945367|10341581.44
10939538|10341379.98
7307999|10341298.44
8216222|10341131.83
2127231|10340977.24
2226776|10340897.36
19153528|10340680.03
7194866|10340511.91
15487736|10340123.97
4765947|10339448.88
18015427|10339435.96
5392136|10339057.57
12164086|10338987.58
15072644|10338820.24
11906505|10338634.31
1218239|10338263.16
16570458|10338220.33
7613714|10337567.78
6011303|10337554.58
1631265|10337548.11
16782367|10337479.13
117303|10337099.42
10176726|10336962.63
9011883|10336654.15
7276013|10336476.82
19398053|10336446.54
14652259|10336349.59
5188974|10335769.34
2595198|10335756.05
14821512|10335716.62
12155865|10335605.05
7078867|10335469.51
8256465|10335390.89
1656928|10335310.00
14515753|10335147.36
19759267|10335030.66
12791987|10334577.62
6167240|10334262.82
17846141|10334040.64
2112971|10333948.56
2691326|10333903.79
13011739|10333833.57
5436732|10333739.19
3046521|10333723.87
3280093|10333719.17
1000895|10333688.88
11093362|10333366.72
13645144|10333313.87
10184466|10333240.80
19958113|10333176.06
16811395|10332684.01
18660794|10332532.42
15479741|10332369.80
6602621|10332140.58
16321935|10332007.70
4911461|10331874.51
8111739|10331809.27
14561190|10331754.78
19164814|10331581.88
14625340|10331574.00
1940300|10331196.80
6550678|10331123.53
15353313|10331006.32
17138093|10330996.49
9088656|10330803.90
7858901|10330770.44
2360034|10330766.67
10191870|10330620.30
17368714|10330412.19
2286668|10330376.08
6801974|10330279.44
6158793|10330017.84
19700867|10329932.23
461222|10329917.27
11463940|10329848.64
8087125|10329503.24
17727213|10329308.84
16943111|10328455.61
19800458|10327901.98
19014844|10327153.56
3268596|10327123.13
8336184|10327042.98
8645104|10326714.13
16770321|10326622.05
1164814|10326534.44
9575633|10326332.38
5789499|10326233.45
2335132|10326131.74
3251266|10325869.60
17715201|10325527.60
8472132|10325493.39
9270107|10325076.25
3183621|10325050.46
305455|10324859.32
10774388|10324573.14
4816256|10324547.45
2257021|10324460.72
9560735|10324373.89
3647295|10324305.93
6527538|10324154.88
12773585|10323929.64
17725915|10323906.96
16357743|10323858.40
7282225|10323817.30
14349035|10323807.93
5240037|10323744.80
2354565|10323627.96
12506017|10323579.44
12079700|10323461.59
16737446|10323454.80
5268034|10323288.30
11751321|10323266.59
15743971|10323235.31
8201819|10323225.08
14361531|10323182.98
443169|10323117.45
4363678|10323069.69
11093476|10322703.13
8722142|10322658.58
16737229|10322539.86
114539|10322455.66
18124533|10322377.10
14365837|10322307.01
7026054|10322262.80
485289|10321893.47
3285263|10321841.20
15158518|10321832.92
11606029|10321793.26
7710440|10321745.04
15459403|10321117.15
11189544|10320470.45
12849181|10320283.72
12929470|10320079.55
15144049|10319909.90
16759944|10319886.03
9303967|10319806.62
4232807|10319768.62
3391319|10319651.03
13778619|10319581.25
7945501|10319185.00
11318393|10318907.94
19116152|10318903.06
6594967|10318828.20
24669|10318696.75
137481|10318459.64
1270897|10318358.80
5680716|10318309.06
18243734|10318108.56
5615467|10318027.24
12259461|10317559.50
5225213|10317330.01
9449357|10317317.08
1241908|10317314.04
12808702|10317263.81
17923370|10317263.55
7728463|10317000.41
7396637|10316991.76
8324957|10316904.45
16273820|10316307.68
3947951|10316304.52
3649714|10316140.34
17044771|10316093.24
16397698|10315992.72
6229302|10315752.06
8594614|10315581.07
17987089|10315551.26
2927804|10315359.30
1739832|10315263.40
4701827|10315224.91
7999520|10314826.24
2659741|10314822.39
9104990|10314815.53
8988500|10314476.02
7805440|10314420.98
4644526|10314381.99
15107015|10313688.48
15124111|10313561.65
17514657|10313542.38
1462466|10313391.70
4120441|10312902.98
4292571|10312899.60
18901709|10312802.66
13072217|10312660.20
8485996|10312586.58
13331467|10312252.69
5109885|10312137.56
16916642|10312022.31
15341551|10311835.01
17416711|10311573.74
1870623|10311530.04
9215820|10311287.08
929781|10311262.12
19254757|10310907.36
8910981|10310864.01
19958880|10310806.32
18239495|10310755.63
12102319|10310679.27
7333805|10310508.92
11895146|10310301.71
6904888|10309671.27
8171308|10309587.35
12476779|10309418.74
16962905|10309400.72
12615585|10309223.56
7726950|10309075.36
15989547|10309044.78
7821320|10309043.56
13715738|10309015.08
17495488|10308896.58
18570041|10308844.64
12014328|10308768.35
8668720|10308602.21
15801826|10308395.31
378691|10308225.53
4650692|10308020.76
1274534|10307932.30
12276572|10307884.81
2584999|10307211.69
16528763|10307161.29
10464185|10306927.01
9218460|10306887.60
8799505|10306746.66
15429525|10306698.88
13128738|10306686.13
9877925|10306549.69
19460429|10306493.69
13820088|10306454.65
6589658|10306281.70
12051415|10306252.11
18337957|10306224.30
11360677|10305883.94
17823751|10305318.04
18897391|10305146.30
12458738|10305097.28
5665257|10305096.89
6671596|10305018.21
4172879|10304894.36
1815876|10304772.51
10061607|10304656.71
15483424|10304528.07
1082823|10304404.04
5602370|10304028.54
18635558|10304009.69
16064488|10303986.96
11480787|10303932.01
19311422|10303924.98
13343361|10303840.58
2455398|10303578.28
10433977|10303052.01
15977505|10302675.72
17295251|10302671.14
12006124|10302661.35
7310969|10302593.35
110379|10302547.50
6392501|10302293.52
5696583|10302102.07
13062114|10301767.49
12667890|10301142.53
12568586|10300855.83
13745039|10300372.73
18894762|10300256.46
2359859|10300182.13
11161825|10300068.89
5424459|10300017.34
8080083|10299949.18
15696315|10299923.42
4566951|10299742.82
3229761|10299615.12
2226096|10299576.90
18950872|10299470.69
5214589|10299364.23
14273962|10299275.28
8873416|10299127.90
970933|10298825.85
16412537|10298812.95
12772868|10298806.91
7681695|10298497.22
12078286|10298359.62
244891|10298353.58
4161988|10298200.20
5193863|10298150.25
9879069|10298036.09
17944953|10297912.72
16948207|10297031.00
8993451|10296929.21
4643665|10296592.50
15429436|10296168.79
5163351|10296154.59
12911212|10295679.32
18211728|10295523.16
12988500|10295478.41
13723332|10295427.70
6761297|10295378.48
9701566|10295234.16
8986990|10294968.59
5306652|10294688.24
469827|10294395.26
12288434|10294316.90
12195337|10293804.30
1717602|10293501.96
8371985|10293395.70
10778150|10293297.91
4951462|10292969.06
3628780|10292640.56
10530940|10292523.69
11902750|10291910.42
5009402|10291736.74
14174544|10291699.29
19794138|10291629.13
6724920|10290973.52
9168091|10290819.30
18607435|10290764.88
1575492|10290714.35
8002299|10290267.32
10459537|10290057.08
18931229|10289939.80
7084098|10289935.71
1516287|10289175.48
12447823|10288868.80
9942568|10288862.85
1150693|10288810.38
19506964|10288620.52
287958|10288544.80
18991122|10288453.41
19229841|10288447.05
15848551|10288338.78
4246238|10288308.32
7515934|10288207.45
16474615|10288135.08
19887932|10288039.52
19662487|10287868.92
5969686|10287862.83
12452565|10287798.99
16444883|10287464.43
1580974|10287302.24
852916|10286751.52
6937311|10286690.05
3250632|10286412.30
19795062|10286306.12
3053107|10286205.12
9224423|10285307.19
3712833|10285241.56
11825455|10285215.04
17010153|10285146.06
2751181|10284934.40
16240308|10284798.26
17773660|10284729.46
6735385|10284636.99
10936546|10284628.48
13318691|10284533.84
6662738|10284348.26
453700|10284065.63
10698989|10284026.20
15695146|10283957.02
9017351|10283892.64
2002406|10283746.00
13208040|10283628.31
8063739|10283604.49
13707289|10283297.26
11916856|10283009.16
15456970|10282717.71
7775860|10282495.67
14231619|10282415.16
5216422|10282382.35
15206021|10281762.23
15257132|10281755.55
10387629|10281742.67
12386215|10281632.02
4294527|10281627.10
3252183|10281611.58
12108519|10281189.91
4427007|10281115.35
12693039|10280981.05
3790479|10280418.90
5982131|10280211.24
9854600|10279647.81
12155368|10279522.59
15922430|10279107.57
3283496|10279069.14
14555405|10279024.22
19220426|10278733.44
2562389|10278669.56
6430995|10278533.82
198954|10278515.78
16941810|10278396.51
14878457|10278298.62
10603192|10278278.38
11819899|10277984.43
17077779|10277943.50
16298356|10277643.66
18850647|10277460.80
14597984|10277400.71
12056096|10277339.52
19492102|10277220.51
12368927|10277130.48
71415|10276777.60
7685093|10276556.44
19578706|10275909.35
6959596|10275861.71
5627007|10275551.79
15915147|10275548.42
11521168|10275390.50
2530435|10275346.81
14726774|10275247.22
15885240|10275150.38
19191082|10274892.01
18602878|10274775.70
9662580|10274761.42
12865969|10274463.55
441031|10274405.32
10492728|10274398.14
16711206|10274088.28
2738824|10273472.84
813629|10273385.03
15505800|10273216.72
18069228|10273026.03
10686202|10272895.32
7352544|10272821.60
17989089|10272765.37
4348952|10272693.31
6287842|10272632.97
13523832|10272514.49
6567747|10272434.32
17015670|10272329.90
8827358|10272174.92
12612950|10272070.76
3341465|10271985.12
18566689|10271815.74
8734242|10271443.05
13761585|10271364.60
14913359|10271343.66
14320925|10271279.46
1608824|10271224.01
17323555|10271160.46
11462347|10271119.50
10766463|10271109.04
16389371|10270909.62
4468588|10270647.66
4601101|10270601.01
16693178|10270587.68
18118897|10270326.08
8865131|10270313.75
12084744|10270310.62
3492735|10270163.64
8515876|10270113.80
18240558|10270008.81
2619027|10269832.31
19022053|10269533.09
11541754|10269440.22
10959433|10269277.60
11586595|10269227.02
15393112|10268485.75
8718871|10268286.39
14070193|10268148.00
15205848|10267970.39
3305090|10267885.47
10903798|10267877.10
11953262|10267840.22
12662155|10267808.82
8152298|10267481.49
5969769|10267422.24
16927219|10267352.78
4952474|10267145.10
13796571|10267014.24
4860964|10266595.33
10856645|10266177.41
15158209|10266087.94
7392734|10265890.83
1699597|10265777.98
17850747|10265629.16
12222247|10265606.20
1455553|10265330.60
12539112|10265201.85
6164984|10264969.56
13896648|10264733.57
7393309|10264674.86
100074|10264338.00
18393311|10263908.21
9369720|10263702.34
13841526|10263688.63
10845138|10263554.78
617443|10263292.23
4998687|10263096.01
2275286|10263092.95
4056809|10263054.29
15947099|10262964.84
9158656|10262857.40
16002861|10262766.75
7623127|10262581.52
15010941|10262573.18
1656157|10262485.11
10096302|10262257.74
16412043|10261716.79
18348599|10261592.22
13111117|10261588.16
15392483|10261055.99
4477048|10260941.78
10583568|10260470.92
19737511|10260439.17
6214053|10260399.94
13866522|10260141.83
11725756|10259359.46
7055136|10259341.96
328531|10259209.36
2338072|10258955.80
1369731|10258780.20
3205210|10258457.70
19053758|10258164.45
16553697|10257988.38
2621336|10257942.42
9766628|10257860.18
8394595|10257793.45
10049937|10257615.95
876409|10257401.28
15681074|10257352.14
1894383|10256986.54
9992796|10256734.37
5552238|10256481.48
13894989|10256112.79
11226498|10256106.01
1906871|10256102.48
15668055|10256038.93
5154019|10255334.79
5006223|10255079.22
15325818|10255040.55
6379013|10254869.05
6306578|10254721.26
15741741|10254654.57
13966108|10254487.44
9823325|10254459.63
13559990|10254284.34
3987201|10254141.30
13811380|10254066.32
6333489|10254065.92
8469958|10254056.94
15090327|10253394.20
13165106|10253034.53
887518|10252770.04
12085233|10252650.17
18371381|10252606.28
6647090|10252572.65
8167728|10252378.16
18743943|10252353.57
13390481|10252346.44
12864377|10252142.37
13529869|10251937.30
8456049|10251834.45
9146099|10251415.10
14803952|10251308.76
7923246|10251296.55
17148837|10250254.23
11299759|10249739.94
16518503|10249620.40
925768|10249150.87
9738399|10249036.92
921008|10248793.34
8046572|10248358.70
7695800|10248234.73
6372180|10248078.05
1746624|10247927.81
8093508|10247882.83
1774102|10247651.66
10397108|10247400.90
10337784|10247264.37
5579923|10246961.27
14163100|10246947.64
4065892|10246783.55
8086244|10246731.81
13406305|10246472.49
1824980|10246375.18
4397306|10246249.65
750147|10246173.94
5694003|10246032.85
18150574|10245669.64
1857234|10245506.73
19206895|10245322.76
5437505|10245199.78
16763365|10245132.55
13309702|10245071.11
15845268|10244975.54
13610437|10244918.68
11612707|10244722.31
11346878|10244596.23
13813458|10244345.95
15096022|10244147.37
1018049|10243951.62
19743583|10243875.78
19164498|10243737.40
18112607|10243391.23
16376340|10243191.79
12222354|10242936.86
1264688|10242687.48
9515239|10242536.50
13144237|10242287.57
7555324|10242204.61
18395916|10241864.25
2283702|10241694.67
1766195|10241275.15
12811541|10241217.05
12756481|10241123.39
5162921|10240711.17
4636589|10240634.77
9121344|10240431.20
8662479|10240326.89
18457456|10240325.28
7055793|10240119.99
4300544|10239591.49
3417477|10239582.24
18393623|10239461.86
2132672|10239136.82
18324461|10238803.14
18533624|10238746.66
9429433|10238453.37
13985384|10238073.38
16099139|10237807.00
3588606|10237582.39
18797773|10237566.63
11174152|10237392.74
9982408|10237312.00
15042084|10237118.27
14328663|10236973.69
9868086|10236815.32
3212947|10236688.72
11370782|10236573.46
999945|10236452.28
3091727|10236423.50
19518404|10236247.42
3809612|10235847.50
19352326|10235435.64
14157824|10235333.82
2124098|10235206.76
10482022|10235138.42
3189856|10234905.88
13319400|10234878.52
8820400|10234670.58
9457431|10234576.20
6858248|10234380.60
15321416|10234273.30
10878968|10233819.12
3039901|10233735.80
9434348|10233485.64
16869314|10233465.93
17218887|10233133.87
17874482|10233009.56
16442303|10232962.33
8630002|10232872.10
2637252|10232731.38
5044876|10232708.52
19170951|10232480.22
5701769|10232460.77
15193169|10231918.58
7931602|10231875.42
8188232|10231670.55
16658231|10231355.08
244804|10231300.35
10204513|10231261.31
11633128|10231244.11
6723687|10231097.71
4459525|10230993.00
4015231|10230963.49
6143170|10230917.01
5406081|10230836.76
547391|10230639.62
10757712|10230527.73
18160999|10230079.79
4672832|10229812.92
9884846|10229795.82
13801970|10229592.26
2095998|10229325.47
18289751|10229138.38
5741890|10229108.17
15428761|10228810.36
15285155|10228714.68
12564945|10228494.24
9532668|10228175.52
19809435|10228109.94
4040197|10227964.69
19132334|10227555.82
17091665|10227555.04
18289088|10227490.44
910868|10227422.60
6603132|10227350.61
7103181|10227344.40
17410182|10227302.36
2692491|10227194.10
12528742|10227039.56
7785275|10226649.10
14369616|10226162.51
10600622|10226133.46
5980085|10225655.91
12848693|10224966.20
2434966|10224951.88
106437|10224769.95
14621141|10224677.42
17572867|10224155.40
9858803|10224151.56
835182|10224004.20
5627918|10223951.34
17028785|10223934.24
14687612|10223832.74
18485684|10223711.82
9795922|10223652.80
10709901|10223496.45
8676983|10222838.43
888602|10222818.12
11877869|10222763.19
651177|10222749.21
18800267|10222623.67
5331232|10222525.83
9597139|10222482.41
3118762|10222450.54
8262884|10222413.88
18015203|10222317.28
14000390|10221938.28
203443|10221850.48
4083289|10221847.12
3520957|10221527.11
19888065|10221047.85
19557153|10221019.68
17361356|10220461.21
14936478|10220344.48
13002052|10220311.62
19670040|10220286.44
7167761|10220279.86
14594706|10219936.94
2442731|10219899.56
9737797|10219883.94
937233|10219625.13
4183379|10219220.73
5977839|10218576.95
436430|10218486.77
14576103|10218191.96
15468375|10218127.39
10517898|10217920.01
5052728|10217691.91
16112650|10217571.56
12667977|10217300.25
19206093|10216478.20
1721982|10216385.96
4322681|10215858.40
6064112|10215808.15
19259641|10215796.62
10164945|10215795.91
15075836|10215376.03
9633330|10215353.24
15316980|10215350.04
1259790|10215299.54
19259364|10215260.25
11866662|10215118.26
19284934|10215093.90
3654933|10214761.82
14503256|10214718.19
5591500|10214658.04
15848307|10214395.68
10575571|10214128.80
5582318|10214070.91
7306722|10213876.26
4610004|10213614.18
11299385|10213505.80
18053444|10213345.01
13013987|10213120.15
17386713|10212928.74
13224850|10212379.22
12003851|10212347.68
13680270|10212163.96
11896270|10212155.69
17695791|10212094.46
768536|10211803.98
17438287|10211801.53
6286380|10211628.70
10039219|10211303.41
1392475|10210895.01
8536789|10210596.88
6103290|10210465.82
12261541|10210411.98
19621174|10209970.96
11214190|10209837.90
19163175|10209793.34
8316979|10209474.03
17756577|10209181.46
8561441|10209088.30
16064210|10208944.94
5322363|10208858.27
11688245|10208821.90
8515958|10208558.66
3270459|10208449.69
2992580|10208040.40
52009|10208029.44
7607774|10208003.43
3878633|10207992.84
345577|10207412.38
3659536|10207156.38
16801468|10206865.31
15006790|10206625.63
3892343|10206600.00
14679935|10205970.21
17572044|10205896.44
15730301|10205623.26
14110050|10205279.52
2126774|10205271.60
12605406|10205158.93
18037490|10205132.00
18628839|10205047.44
1991647|10205025.65
5400510|10204890.15
14902995|10204807.44
9804846|10204180.31
16899961|10203921.45
13318630|10203635.10
18989069|10203586.50
1500635|10203531.34
4525869|10203496.68
902025|10203488.32
12463538|10203424.32
15287866|10203252.30
8539855|10202777.78
9112813|10202742.46
6027871|10202694.94
11805428|10202597.22
15376958|10202445.93
8009268|10202434.52
14256536|10202146.39
16267469|10202114.38
13268168|10202056.97
16602496|10202019.10
3249150|10202004.78
5709858|10201931.62
124539|10201859.55
5327167|10201786.68
2829270|10201759.50
8097469|10201744.57
3377565|10201743.72
11282010|10201729.00
3679729|10201728.27
4958441|10201653.97
2670677|10201518.59
16950878|10201502.78
2814712|10200749.79
4080994|10200648.99
4531581|10200623.42
8150334|10200599.18
666774|10200507.51
679512|10200405.98
974755|10200248.74
14311746|10199935.96
9710050|10199675.04
18731563|10199445.24
11940537|10199369.88
7283510|10199291.49
9488000|10199284.28
19843501|10199143.09
1707461|10199079.49
10850590|10199066.82
2936426|10199045.19
14477998|10198900.11
10050029|10198854.93
3552999|10198839.15
13548005|10198732.00
9705526|10198713.14
323336|10198644.40
9941882|10198444.08
298412|10198372.30
6981520|10198159.18
13803000|10197931.90
14275079|10197905.61
8732233|10197790.97
3969797|10197776.12
45922|10197625.05
4941874|10197562.47
19788929|10197410.06
14094979|10197364.80
6300817|10197302.18
1726301|10196835.58
18850762|10196440.37
15489818|10196398.40
19328641|10196387.58
18916440|10196273.03
5582017|10195990.04
13819658|10195828.62
17564266|10195731.28
10792943|10195440.09
15774552|10195235.36
12916008|10195104.06
1647380|10194948.75
12911216|10194874.47
1128360|10194833.90
17833311|10194645.41
7143377|10194570.42
14643924|10194502.43
3638434|10194460.79
5172074|10194166.45
3107542|10194077.23
19574400|10194013.88
19194390|10193787.60
14830153|10193638.56
1082757|10193507.50
8785272|10193309.10
8523215|10192934.61
1675342|10192857.33
1101128|10192854.30
17119389|10192642.19
9200557|10192536.23
12002008|10192465.26
8598290|10192192.70
3900802|10192113.26
3604785|10191876.72
12271010|10191306.15
742233|10191139.92
8834842|10190625.21
7182867|10190548.52
7765198|10190427.04
11447718|10190206.85
11066253|10190205.00
18389938|10190057.59
4778360|10189899.81
12361467|10189730.49
7656744|10189683.70
9103310|10189629.34
6077552|10189488.70
9351400|10188746.15
6934650|10188743.73
18681623|10188695.48
2018555|10188678.65
8098577|10188656.94
4893461|10188617.76
10575311|10188312.48
19889251|10188067.83
16601049|10188002.60
12425115|10187824.16
14930058|10187763.48
12086705|10187667.72
2760201|10187634.66
10202949|10187494.58
10387548|10187239.52
5473680|10186659.10
9676241|10186339.63
10554574|10186318.19
15564053|10186254.07
19625410|10186206.12
12653462|10186130.28
14123136|10185998.00
6748102|10185974.12
11559593|10185560.78
529808|10185081.28
10576907|10185015.18
17558897|10184931.15
18902349|10184927.53
19757343|10184653.41
4659192|10183501.35
1486809|10183440.18
476199|10183376.01
15349413|10183185.72
16704156|10183129.82
971002|10183077.40
10749005|10182384.14
9017820|10181908.44
2646087|10181737.56
16994195|10181606.45
10721542|10181083.20
9999691|10180930.45
11769402|10180462.00
17622550|10180378.26
9390489|10180265.31
18172376|10180230.99
17064591|10180219.08
19659564|10179962.91
17301564|10179899.48
3975139|10179820.90
19102177|10179401.55
15814433|10178610.00
3432968|10178521.20
8393882|10178184.15
3195659|10178086.96
5333597|10177959.60
3599947|10177861.60
10779060|10177721.75
5480045|10177717.79
10185026|10177647.05
4780084|10177455.90
3522836|10177452.00
9876983|10176659.34
13221779|10176590.23
10663308|10176495.36
5509683|10176124.74
10978069|10176017.86
2961665|10175739.84
15557207|10175403.31
10939471|10175157.48
7231353|10175153.27
7540846|10175080.97
3904936|10174925.45
10570939|10174899.71
10560112|10174878.27
18786173|10174239.72
906776|10174217.65
18754713|10174106.90
7786017|10173798.41
15329438|10173770.13
18798267|10173703.35
17489511|10173663.48
7320925|10173348.33
3190137|10173143.85
16143088|10172983.89
11355470|10172861.69
18271331|10172748.02
7374434|10172636.66
15814957|10172590.67
16500445|10172510.74
13457461|10172422.04
16899159|10172162.76
10323342|10171829.03
15848582|10171728.26
13118551|10171725.12
18785047|10171622.07
2945722|10171276.36
11657294|10170983.65
3922734|10170955.69
14430971|10170704.96
4983041|10170524.65
4959230|10170488.16
6581691|10170359.19
18655999|10170133.76
2528791|10170014.08
3438504|10169981.19
1635468|10169792.08
3683243|10169631.69
10743520|10169415.48
16303681|10168854.18
15340926|10168685.06
19198442|10167662.82
2639092|10167649.54
18897301|10167516.09
3522933|10167512.76
17726892|10167195.78
17835656|10167038.22
2073994|10166608.63
13639092|10166381.68
4256781|10166369.39
1214465|10166351.10
13240254|10165957.29
1342757|10165769.08
17043289|10165719.93
13058390|10165686.68
8393907|10165629.50
16510226|10165589.61
5397296|10165071.44
9103746|10164951.48
8401699|10164818.76
7013937|10164814.21
9454340|10164793.51
16926698|10164509.65
18131533|10164357.58
11073117|10164201.28
2510360|10163966.14
19790247|10163935.60
4086274|10163650.75
3138796|10163071.54
90209|10162956.47
1788198|10162925.69
16702345|10162859.54
15947490|10162815.53
1475390|10162645.83
16096665|10162572.87
13342793|10162439.30
13588576|10162422.48
12496137|10162415.58
13340292|10161865.18
17621663|10161836.40
11642727|10161678.59
379607|10161408.22
9825053|10161200.04
6281301|10161174.78
16658064|10161131.40
18814584|10160971.56
13870453|10160780.07
6048859|10160729.35
18264166|10160720.51
17410151|10160562.81
17159906|10160263.50
11976652|10159904.58
10442961|10159854.24
19572793|10159706.26
19865082|10159569.18
5098646|10159531.64
11967580|10159383.68
3203350|10159346.02
8082051|10159298.20
7547976|10158855.44
11702459|10158770.52
18598804|10158466.74
6840923|10158242.58
2417344|10158050.00
6487100|10157983.16
13814890|10157801.85
18417483|10157478.08
17000186|10157421.66
7952819|10157353.14
9872364|10157305.38
17594125|10157275.98
7005794|10157206.06
9764244|10157032.44
12842731|10156981.18
6395566|10156728.33
2855831|10156534.92
1396108|10156446.06
8521109|10156328.60
18169495|10155817.70
1660809|10155196.21
19333735|10155176.75
16658990|10155136.73
7988030|10155044.41
1538389|10155021.40
18415536|10154651.66
6583964|10154569.04
6506684|10154542.41
8625921|10154400.14
5744881|10154371.28
732408|10154155.23
6880481|10153692.87
14100372|10153639.54
3150799|10153294.88
17845169|10153199.56
14735033|10153140.54
964404|10153022.58
12573894|10152889.50
11564625|10152587.58
5666740|10152253.56
19964405|10152174.42
15516780|10152114.33
12313298|10151985.10
15783194|10151960.44
5205273|10151566.15
98574|10151150.94
3005475|10150969.16
6295048|10150845.28
16787273|10150796.86
13028246|10150771.72
1814365|10150402.57
12787705|10149557.08
3874530|10149493.50
19743421|10149328.12
8462756|10149322.15
2511810|10149280.36
468153|10149114.36
14223866|10149047.32
15011607|10148737.85
14324926|10148670.90
9656572|10148299.38
15159174|10147329.67
19810038|10147258.60
14351166|10147176.95
7294035|10146987.12
6380584|10146921.12
17005615|10146893.91
5136654|10146826.65
14252399|10146690.82
17789538|10146585.82
6133702|10146395.76
3070686|10146168.65
18147344|10146116.60
6397871|10145975.90
10574824|10145876.76
8979244|10145625.26
2253658|10145255.04
3491226|10145232.06
7078091|10144466.47
1845962|10144116.15
17771551|10144064.82
13598422|10143786.03
18128865|10143697.02
3415714|10143655.04
13131029|10143592.11
253148|10143349.20
8477397|10143196.20
12101644|10142928.01
9542672|10142796.58
7969680|10142791.51
10220807|10142735.12
7081888|10142651.54
1865512|10142640.54
9952944|10142541.78
18463860|10142332.90
1677456|10142323.02
5964221|10142289.91
9753121|10142219.88
9429443|10142168.70
16959105|10142004.53
12402926|10141896.79
3633780|10141694.01
19088370|10141354.60
9660884|10141278.68
11561605|10141190.94
5958561|10141062.05
3324896|10140728.78
11489769|10140581.43
4698949|10140573.88
4467833|10140567.86
7749521|10140391.67
1710665|10140242.92
3475467|10139982.80
230759|10139879.04
5673905|10139592.50
1935005|10139406.58
9375977|10139260.94
12650535|10139066.29
658720|10139011.04
11596643|10138976.64
6768519|10138917.56
16299893|10138674.20
5287475|10138667.00
6890559|10138559.47
3764210|10138420.89
5759252|10137892.68
19693186|10137243.82
8495503|10137230.46
4405611|10137117.95
13851124|10136697.44
9154978|10136603.20
11438234|10136539.90
5258422|10136497.12
9983556|10136467.02
16421797|10136322.82
16004035|10136063.76
3302293|10136019.61
11085965|10135948.24
7736795|10134978.75
970417|10134960.86
10381726|10134757.38
3099672|10134736.54
1786527|10134558.58
19776023|10134384.66
5797668|10134356.75
2052908|10134033.15
17053304|10133923.90
15381748|10133778.67
11763483|10133651.29
17621789|10133407.75
11154889|10133258.85
7011417|10133138.90
2916955|10132987.70
7916254|10132876.10
19805955|10132802.84
4285900|10132795.80
13841648|10132487.47
19070478|10132401.46
11034290|10132016.00
10025183|10131786.86
5676366|10131540.37
16738892|10131519.84
8298261|10131377.36
13973057|10131195.33
14600583|10130614.02
453443|10130453.65
14827504|10130394.70
15956658|10130333.34
4554583|10130327.37
13028784|10130160.08
1044833|10130132.98
17887178|10129948.96
17389908|10129935.89
14497726|10129831.62
733469|10129797.65
6961850|10129407.65
11103535|10129278.28
3397354|10129219.32
3861746|10128944.37
15965433|10128928.01
7460433|10128702.94
14421107|10128657.94
4057779|10128635.50
11070410|10128302.58
3962057|10128217.66
18611230|10128197.75
12463003|10128147.31
10452497|10128117.40
12764598|10128067.78
5606931|10128061.50
14824849|10127972.52
5768041|10127614.50
5373125|10127504.34
8602504|10127356.10
9549010|10127330.59
5232734|10127321.74
5329781|10127313.04
19657793|10127095.76
12857009|10126715.21
19028813|10125820.90
1716402|10125492.41
4016388|10125436.75
2027270|10125417.44
407062|10125368.88
6473785|10125287.18
15104207|10125238.80
9975935|10125217.67
8084070|10125078.79
17066505|10125027.80
16342912|10124747.20
2727043|10124661.72
9743603|10124615.34
14466223|10124495.44
17014826|10123969.35
19801785|10123804.00
14364131|10123654.37
1716778|10123636.60
14971781|10123599.50
13169456|10122935.40
4741039|10122907.76
13008238|10122611.30
10028646|10121947.29
1608740|10121893.75
18339387|10121847.42
10307898|10121569.74
14769488|10121203.58
8986483|10121127.19
14599919|10120830.93
19841192|10120783.48
6985622|10120538.18
7792748|10120415.04
17976947|10119615.80
8931616|10119518.68
6856369|10119313.07
2769260|10119155.40
2087882|10119129.17
5259717|10119105.27
215690|10119093.81
13583664|10119092.15
12942061|10119000.12
19044977|10118969.94
9009706|10118886.06
2595854|10118854.41
11710532|10118685.32
4105149|10118415.51
16918120|10118034.17
5911458|10118032.63
1146752|10117871.65
14465464|10117633.64
8302584|10117615.31
1582303|10117356.77
11453858|10117327.07
12329519|10117017.41
8144249|10116938.37
12925936|10116858.18
12697649|10116574.07
8614179|10116554.68
12643514|10116378.56
15918217|10116196.03
5144619|10116182.66
13577210|10116181.32
9130880|10116122.25
4849443|10115937.40
15277214|10115847.14
799515|10115644.12
1829707|10115533.74
4505391|10115518.52
2709533|10115510.87
3812986|10115503.98
7595771|10115327.38
15376362|10115227.58
19330990|10115193.55
10687696|10115043.92
15922874|10114904.38
16491809|10114511.56
4884669|10114502.12
9698424|10114474.36
18617861|10114228.75
13297919|10114132.92
12538317|10114090.58
12838140|10114054.87
10621580|10113970.32
6798325|10113931.52
5227866|10113925.59
2871663|10113560.78
5414466|10113519.34
