brand_id|brand|t_hour|t_minute|ext_price
1004002|"edu packamalg #2"|6|27|4076.80
9010009|"univunivamalg #9"|18|32|4076.40
8012005|"importomaxi #5"|19|27|4075.92
8009005|"maxinameless #5"|17|58|4075.20
2002001|"importoimporto #1"|19|3|4066.38
8004003|"edu packnameless #3"|6|36|4062.85
5002001|"importoscholar #1"|19|22|4056.06
6006004|"corpcorp #4"|18|53|4049.55
2004002|"edu packimporto #2"|9|42|4046.74
7013009|"exportinameless #9"|18|31|4042.11
6001001|"amalgcorp #1"|9|26|4041.36
6011008|"amalgbrand #8"|19|38|4030.84
10012017|"importoamalgamalg #17"|18|16|4027.31
2004002|"edu packimporto #2"|9|48|4026.45
8005005|"scholarnameless #5"|9|11|4024.96
6002005|"importocorp #5"|19|28|4024.41
6002001|"importocorp #1"|17|56|4010.70
1003001|"exportiamalg #1"|19|21|4006.93
7013009|"exportinameless #9"|19|27|4004.28
10008002|"namelessunivamalg #2"|18|50|4004.06
7011001|"amalgnameless #1"|18|19|4001.25
3001002|"amalgexporti #2"|19|51|3999.31
6001002|"amalgcorp #2"|18|23|3991.26
10011014|"amalgamalgamalg #14"|18|50|3991.08
8004003|"edu packnameless #3"|17|23|3987.20
1003001|"exportiamalg #1"|8|9|3986.28
10013013|"exportiamalgamalg #13"|19|5|3984.80
6006004|"corpcorp #4"|19|42|3977.41
3003001|"exportiexporti #1"|8|40|3973.08
4002001|"importoedu pack #1"|17|39|3967.00
3002001|"importoexporti #1"|18|38|3963.56
5001001|"amalgscholar #1"|19|17|3960.24
2002001|"importoimporto #1"|18|37|3958.18
7007010|"brandbrand #10"|19|57|3956.85
8016004|"corpmaxi #4"|9|23|3943.96
7001005|"amalgbrand #5"|6|2|3937.92
7008007|"namelessbrand #7"|18|27|3936.60
2004001|"edu packimporto #1"|17|43|3933.90
1004002|"edu packamalg #2"|19|21|3913.16
9008005|"namelessmaxi #5"|8|58|3911.46
3002002|"importoexporti #2"|6|2|3906.00
10016008|"corpamalgamalg #8"|8|27|3904.76
5004001|"edu packscholar #1"|8|36|3900.00
7007010|"brandbrand #10"|9|30|3896.76
6007003|"brandcorp #3"|18|36|3883.71
4001002|"amalgedu pack #2"|18|40|3883.14
3003002|"exportiexporti #2"|18|15|3882.84
2003001|"exportiimporto #1"|8|8|3882.46
8008005|"namelessnameless #5"|17|44|3873.66
9002011|"importomaxi #11"|8|13|3864.10
7001005|"amalgbrand #5"|9|5|3862.11
3004002|"edu packexporti #2"|18|45|3854.20
2001002|"amalgimporto #2"|18|45|3848.20
6008002|"namelesscorp #2"|18|38|3841.04
2004002|"edu packimporto #2"|19|36|3837.24
7008009|"namelessbrand #9"|9|40|3813.00
4001001|"amalgedu pack #1"|18|48|3802.12
3001001|"amalgexporti #1"|19|42|3796.32
6016003|"corpbrand #3"|17|9|3790.80
9013009|"exportiunivamalg #9"|19|25|3789.60
2001002|"amalgimporto #2"|18|54|3780.72
5003001|"exportischolar #1"|9|17|3780.21
4002001|"importoedu pack #1"|18|4|3779.82
2001001|"amalgimporto #1"|18|11|3776.00
5003001|"exportischolar #1"|17|51|3774.60
5001002|"amalgscholar #2"|19|21|3770.65
4004001|"edu packedu pack #1"|18|38|3769.22
7010008|"univnameless #8"|18|33|3765.36
8014005|"edu packmaxi #5"|19|57|3757.74
6011001|"amalgbrand #1"|9|18|3757.20
2004001|"edu packimporto #1"|6|15|3754.36
6006003|"corpcorp #3"|18|52|3748.08
9010009|"univunivamalg #9"|18|55|3744.30
4002001|"importoedu pack #1"|18|23|3736.50
5003001|"exportischolar #1"|18|58|3733.50
7013009|"exportinameless #9"|19|20|3725.98
7007004|"brandbrand #4"|18|1|3723.10
2001001|"amalgimporto #1"|18|2|3720.00
4004001|"edu packedu pack #1"|19|26|3718.44
7008009|"namelessbrand #9"|17|44|3708.04
2004002|"edu packimporto #2"|9|30|3697.72
6001001|"amalgcorp #1"|18|50|3693.71
10013013|"exportiamalgamalg #13"|19|3|3692.70
1004001|"edu packamalg #1"|9|54|3692.00
6002005|"importocorp #5"|9|0|3688.20
1002001|"importoamalg #1"|18|31|3683.55
9013009|"exportiunivamalg #9"|19|13|3678.22
8003010|"exportinameless #10"|19|22|3672.80
8012005|"importomaxi #5"|17|32|3661.90
4002001|"importoedu pack #1"|18|56|3659.16
2004002|"edu packimporto #2"|18|6|3659.07
10016016|"corpamalgamalg #16"|18|47|3649.71
9013009|"exportiunivamalg #9"|9|43|3624.70
3003002|"exportiexporti #2"|18|16|3621.66
4004001|"edu packedu pack #1"|19|25|3605.91
7013007|"exportinameless #7"|19|0|3604.72
6014007|"edu packbrand #7"|9|27|3601.92
10016001|"corpamalgamalg #1"|8|17|3601.58
5001001|"amalgscholar #1"|18|5|3594.06
9014008|"edu packunivamalg #8"|8|24|3582.45
2004002|"edu packimporto #2"|19|32|3576.90
3004001|"edu packexporti #1"|9|26|3565.10
6009003|"maxicorp #3"|18|41|3561.60
2003001|"exportiimporto #1"|7|41|3560.20
9001005|"amalgmaxi #5"|17|8|3557.25
3001002|"amalgexporti #2"|18|9|3555.30
9010009|"univunivamalg #9"|6|24|3554.96
9014002|"edu packunivamalg #2"|17|52|3553.11
6016003|"corpbrand #3"|9|4|3551.84
6008005|"namelesscorp #5"|9|2|3549.15
10001017|"amalgunivamalg #17"|8|55|3525.30
5003001|"exportischolar #1"|18|18|3522.63
5004002|"edu packscholar #2"|18|48|3517.71
4002002|"importoedu pack #2"|17|40|3517.00
4002001|"importoedu pack #1"|17|44|3516.54
4004002|"edu packedu pack #2"|8|51|3514.40
4004001|"edu packedu pack #1"|18|5|3511.20
4004002|"edu packedu pack #2"|19|44|3507.84
4003001|"exportiedu pack #1"|8|38|3501.12
10003007|"exportiunivamalg #7"|19|57|3499.68
8011009|"amalgmaxi #9"|9|41|3498.39
10011014|"amalgamalgamalg #14"|19|10|3494.34
4004002|"edu packedu pack #2"|6|5|3489.30
6009004|"maxicorp #4"|7|0|3484.06
6008005|"namelesscorp #5"|18|47|3473.43
6008005|"namelesscorp #5"|17|48|3466.64
4003001|"exportiedu pack #1"|8|48|3455.48
2002001|"importoimporto #1"|17|54|3455.10
1001001|"amalgamalg #1"|19|49|3454.10
7016007|"corpnameless #7"|7|29|3452.90
5003001|"exportischolar #1"|17|30|3450.60
2002001|"importoimporto #1"|17|56|3442.32
10014016|"edu packamalgamalg #16"|9|31|3439.45
9010009|"univunivamalg #9"|18|45|3431.74
2001002|"amalgimporto #2"|18|30|3431.22
6011005|"amalgbrand #5"|18|43|3426.80
9016003|"corpunivamalg #3"|17|43|3426.78
4004001|"edu packedu pack #1"|18|8|3419.52
1001002|"amalgamalg #2"|18|25|3408.48
4002002|"importoedu pack #2"|18|21|3405.60
10003016|"exportiunivamalg #16"|17|11|3404.11
9007009|"brandmaxi #9"|8|32|3402.90
5003001|"exportischolar #1"|9|35|3401.01
6003007|"exporticorp #7"|17|42|3400.80
7010003|"univnameless #3"|17|14|3400.70
5003001|"exportischolar #1"|8|19|3387.44
3001002|"amalgexporti #2"|18|23|3385.04
9012005|"importounivamalg #5"|7|42|3384.28
9012003|"importounivamalg #3"|18|26|3377.25
6005001|"scholarcorp #1"|17|39|3371.22
4003001|"exportiedu pack #1"|7|3|3370.24
3002001|"importoexporti #1"|8|37|3367.49
1004001|"edu packamalg #1"|18|27|3361.79
9015009|"scholarunivamalg #9"|19|41|3358.62
9007009|"brandmaxi #9"|18|29|3357.35
10016008|"corpamalgamalg #8"|7|55|3357.30
7010003|"univnameless #3"|18|14|3346.14
6006003|"corpcorp #3"|18|55|3345.21
9011009|"amalgunivamalg #9"|18|58|3334.80
1004002|"edu packamalg #2"|19|0|3330.60
7013007|"exportinameless #7"|19|50|3330.60
5001001|"amalgscholar #1"|7|1|3324.86
4004001|"edu packedu pack #1"|8|12|3324.32
9007009|"brandmaxi #9"|6|58|3323.76
1002002|"importoamalg #2"|8|14|3306.94
1002002|"importoamalg #2"|18|40|3301.20
5004001|"edu packscholar #1"|8|15|3297.80
2002001|"importoimporto #1"|18|28|3291.84
9012003|"importounivamalg #3"|17|5|3285.12
5004001|"edu packscholar #1"|17|21|3280.49
2003001|"exportiimporto #1"|17|49|3277.12
2002001|"importoimporto #1"|9|45|3262.97
1002001|"importoamalg #1"|19|9|3253.80
7003005|"exportibrand #5"|7|46|3242.66
5003001|"exportischolar #1"|6|47|3231.06
1002001|"importoamalg #1"|17|52|3230.76
10002012|"importounivamalg #12"|17|30|3228.66
9010009|"univunivamalg #9"|9|26|3225.04
9002011|"importomaxi #11"|18|44|3220.20
1003001|"exportiamalg #1"|7|39|3215.68
1001002|"amalgamalg #2"|19|41|3214.40
10005013|"scholarunivamalg #13"|9|46|3214.40
10015017|"scholaramalgamalg #17"|19|20|3212.66
7011001|"amalgnameless #1"|19|10|3207.06
9012003|"importounivamalg #3"|19|41|3206.40
7001005|"amalgbrand #5"|18|38|3205.55
2004001|"edu packimporto #1"|18|32|3200.68
1004001|"edu packamalg #1"|17|3|3195.99
4001002|"amalgedu pack #2"|8|30|3195.66
9010009|"univunivamalg #9"|17|56|3191.40
7007004|"brandbrand #4"|17|44|3189.90
10004004|"edu packunivamalg #4"|17|24|3189.12
7008007|"namelessbrand #7"|18|21|3188.86
8003010|"exportinameless #10"|18|11|3185.52
5004002|"edu packscholar #2"|18|54|3184.26
7013009|"exportinameless #9"|18|44|3178.14
9014002|"edu packunivamalg #2"|7|45|3177.36
4002002|"importoedu pack #2"|17|49|3166.35
6010004|"univbrand #4"|19|11|3160.42
1004002|"edu packamalg #2"|19|6|3159.76
1004001|"edu packamalg #1"|17|0|3158.88
2002001|"importoimporto #1"|17|25|3157.23
1004001|"edu packamalg #1"|18|50|3156.75
8002009|"importonameless #9"|18|18|3152.90
9011008|"amalgunivamalg #8"|19|9|3147.84
10015017|"scholaramalgamalg #17"|19|23|3147.66
7010003|"univnameless #3"|18|58|3140.80
7002003|"importobrand #3"|19|54|3139.92
6008003|"namelesscorp #3"|19|26|3136.68
7003002|"exportibrand #2"|7|31|3135.57
7002003|"importobrand #3"|9|3|3131.96
9007003|"brandmaxi #3"|7|53|3127.85
8004003|"edu packnameless #3"|8|38|3125.32
2004001|"edu packimporto #1"|19|37|3122.80
9013002|"exportiunivamalg #2"|17|17|3120.92
9008005|"namelessmaxi #5"|19|53|3119.48
7016001|"corpnameless #1"|8|2|3110.88
5001002|"amalgscholar #2"|19|57|3108.78
7010003|"univnameless #3"|19|54|3102.40
7001005|"amalgbrand #5"|9|50|3099.60
2002001|"importoimporto #1"|17|24|3096.00
8010009|"univmaxi #9"|9|3|3090.00
9003003|"exportimaxi #3"|9|26|3087.34
1003001|"exportiamalg #1"|17|43|3086.16
9001005|"amalgmaxi #5"|17|32|3086.00
5003002|"exportischolar #2"|17|4|3084.35
5003002|"exportischolar #2"|17|29|3077.28
3004001|"edu packexporti #1"|17|20|3076.62
9015009|"scholarunivamalg #9"|19|35|3075.56
5001001|"amalgscholar #1"|9|17|3069.36
7001005|"amalgbrand #5"|17|17|3065.04
9013009|"exportiunivamalg #9"|6|32|3060.10
1003002|"exportiamalg #2"|19|53|3059.22
2004002|"edu packimporto #2"|18|52|3059.20
4004001|"edu packedu pack #1"|19|39|3052.20
2004001|"edu packimporto #1"|19|4|3051.40
9011008|"amalgunivamalg #8"|9|2|3048.19
10004004|"edu packunivamalg #4"|18|55|3041.41
1003001|"exportiamalg #1"|19|12|3039.64
4003001|"exportiedu pack #1"|9|53|3039.05
9015011|"scholarunivamalg #11"|18|37|3028.41
6001002|"amalgcorp #2"|18|10|3026.80
7004007|"edu packbrand #7"|9|48|3022.76
4002002|"importoedu pack #2"|8|47|3019.52
7010009|"univnameless #9"|9|55|3019.20
5002002|"importoscholar #2"|7|51|3018.88
2001002|"amalgimporto #2"|8|41|3014.58
9015009|"scholarunivamalg #9"|8|27|3008.70
1001001|"amalgamalg #1"|19|53|2997.52
5002002|"importoscholar #2"|8|42|2989.36
7003005|"exportibrand #5"|9|30|2988.70
5001001|"amalgscholar #1"|18|40|2973.44
6009004|"maxicorp #4"|18|21|2973.12
9008005|"namelessmaxi #5"|18|52|2970.30
7009005|"maxibrand #5"|17|49|2961.28
6015004|"scholarbrand #4"|19|25|2957.79
1004002|"edu packamalg #2"|17|29|2955.54
7009005|"maxibrand #5"|17|29|2944.92
5001001|"amalgscholar #1"|8|12|2942.94
7009003|"maxibrand #3"|8|50|2929.64
6008003|"namelesscorp #3"|18|35|2927.65
8012010|"importomaxi #10"|9|24|2925.87
9015011|"scholarunivamalg #11"|18|15|2910.97
6005001|"scholarcorp #1"|17|3|2901.56
1001002|"amalgamalg #2"|19|52|2896.74
6010004|"univbrand #4"|19|41|2894.40
8004003|"edu packnameless #3"|9|26|2892.80
2004002|"edu packimporto #2"|18|59|2885.19
10012004|"importoamalgamalg #4"|17|49|2883.30
6008002|"namelesscorp #2"|9|0|2879.20
8013007|"exportimaxi #7"|19|25|2874.00
3002002|"importoexporti #2"|17|7|2865.49
2001001|"amalgimporto #1"|18|3|2861.60
9013009|"exportiunivamalg #9"|19|59|2859.01
8012010|"importomaxi #10"|19|42|2858.40
3004001|"edu packexporti #1"|17|14|2857.68
10016001|"corpamalgamalg #1"|18|42|2853.60
1002002|"importoamalg #2"|18|20|2851.38
4002001|"importoedu pack #1"|18|13|2846.48
2004001|"edu packimporto #1"|7|30|2830.41
8007010|"brandnameless #10"|19|42|2830.41
10013013|"exportiamalgamalg #13"|8|0|2829.79
2003001|"exportiimporto #1"|7|27|2829.48
2002001|"importoimporto #1"|19|12|2828.16
9014008|"edu packunivamalg #8"|18|31|2827.55
6010004|"univbrand #4"|17|42|2827.50
9011008|"amalgunivamalg #8"|17|10|2823.00
4004002|"edu packedu pack #2"|18|21|2822.67
10009015|"maxiunivamalg #15"|8|1|2817.88
6002001|"importocorp #1"|18|22|2814.35
8003010|"exportinameless #10"|17|46|2814.21
1003001|"exportiamalg #1"|17|54|2806.32
5003001|"exportischolar #1"|17|15|2803.14
2004002|"edu packimporto #2"|9|17|2796.00
1001001|"amalgamalg #1"|9|18|2793.44
8009009|"maxinameless #9"|17|16|2792.62
4002001|"importoedu pack #1"|9|59|2782.55
4002001|"importoedu pack #1"|17|16|2781.75
4002002|"importoedu pack #2"|19|40|2772.25
3002002|"importoexporti #2"|17|45|2770.68
7004009|"edu packbrand #9"|18|41|2764.88
1002002|"importoamalg #2"|8|47|2761.38
7010004|"univnameless #4"|8|32|2760.26
6014007|"edu packbrand #7"|17|33|2752.86
9007009|"brandmaxi #9"|19|14|2750.93
1003001|"exportiamalg #1"|8|21|2746.80
2002001|"importoimporto #1"|18|4|2746.51
9013002|"exportiunivamalg #2"|18|56|2744.54
2004001|"edu packimporto #1"|18|48|2742.78
10010013|"univamalgamalg #13"|19|33|2737.80
10016001|"corpamalgamalg #1"|18|8|2734.20
1004001|"edu packamalg #1"|8|23|2731.32
6011001|"amalgbrand #1"|18|52|2729.64
6005007|"scholarcorp #7"|9|9|2726.75
9016003|"corpunivamalg #3"|17|50|2725.20
2001002|"amalgimporto #2"|9|35|2724.84
9013009|"exportiunivamalg #9"|19|31|2709.85
5004002|"edu packscholar #2"|9|19|2708.64
3001001|"amalgexporti #1"|19|24|2702.25
6002005|"importocorp #5"|18|9|2701.50
7010008|"univnameless #8"|6|7|2696.60
3002001|"importoexporti #1"|18|20|2694.50
2001002|"amalgimporto #2"|17|22|2691.36
10012017|"importoamalgamalg #17"|19|34|2690.52
6014007|"edu packbrand #7"|19|41|2688.63
6005001|"scholarcorp #1"|17|40|2688.21
4003001|"exportiedu pack #1"|7|38|2687.87
1002001|"importoamalg #1"|19|21|2685.97
4002001|"importoedu pack #1"|8|29|2683.56
2003002|"exportiimporto #2"|19|22|2680.52
7001005|"amalgbrand #5"|19|5|2670.85
7014001|"edu packnameless #1"|17|31|2669.04
6005001|"scholarcorp #1"|19|3|2657.20
1002002|"importoamalg #2"|9|37|2655.46
1003002|"exportiamalg #2"|9|54|2653.50
3003001|"exportiexporti #1"|9|30|2651.06
10002012|"importounivamalg #12"|18|43|2649.36
2004001|"edu packimporto #1"|7|3|2643.20
10016016|"corpamalgamalg #16"|8|34|2642.70
10012005|"importoamalgamalg #5"|9|40|2642.64
10014016|"edu packamalgamalg #16"|9|21|2640.27
4004002|"edu packedu pack #2"|9|0|2639.79
9013002|"exportiunivamalg #2"|9|1|2634.82
4003001|"exportiedu pack #1"|17|7|2633.48
9015009|"scholarunivamalg #9"|17|3|2631.60
1004002|"edu packamalg #2"|18|19|2630.92
7008009|"namelessbrand #9"|19|4|2624.49
9003003|"exportimaxi #3"|9|38|2622.48
4003001|"exportiedu pack #1"|9|46|2621.05
8007010|"brandnameless #10"|17|0|2616.30
7010004|"univnameless #4"|19|58|2614.40
10012005|"importoamalgamalg #5"|9|12|2614.08
7007004|"brandbrand #4"|17|24|2612.61
2004001|"edu packimporto #1"|19|56|2611.38
8005005|"scholarnameless #5"|19|55|2606.45
8009009|"maxinameless #9"|19|5|2601.00
10016008|"corpamalgamalg #8"|19|16|2599.56
3002001|"importoexporti #1"|18|6|2596.44
1001001|"amalgamalg #1"|19|57|2596.24
6008005|"namelesscorp #5"|9|33|2594.35
7016001|"corpnameless #1"|9|30|2590.28
3001001|"amalgexporti #1"|17|44|2582.18
7004006|"edu packbrand #6"|9|39|2582.16
10016017|"corpamalgamalg #17"|17|22|2579.48
10016001|"corpamalgamalg #1"|18|59|2568.27
1001002|"amalgamalg #2"|9|57|2565.53
1002001|"importoamalg #1"|7|10|2564.66
10014016|"edu packamalgamalg #16"|17|44|2564.10
2002001|"importoimporto #1"|17|16|2564.00
3002002|"importoexporti #2"|9|20|2563.92
4003001|"exportiedu pack #1"|8|32|2562.55
9007009|"brandmaxi #9"|7|37|2561.56
5004001|"edu packscholar #1"|17|7|2560.80
4001001|"amalgedu pack #1"|17|21|2560.53
3004002|"edu packexporti #2"|9|31|2559.92
4002001|"importoedu pack #1"|19|37|2559.15
4003001|"exportiedu pack #1"|17|27|2552.55
7013001|"exportinameless #1"|17|5|2552.32
6007007|"brandcorp #7"|9|5|2551.02
6009004|"maxicorp #4"|9|41|2549.32
2002001|"importoimporto #1"|8|31|2548.56
6014002|"edu packbrand #2"|17|26|2528.76
8011009|"amalgmaxi #9"|18|26|2527.14
4002001|"importoedu pack #1"|19|24|2516.80
1001001|"amalgamalg #1"|17|28|2515.50
6002001|"importocorp #1"|9|32|2512.80
5001001|"amalgscholar #1"|19|39|2512.00
7001005|"amalgbrand #5"|17|43|2510.74
8003010|"exportinameless #10"|18|27|2507.44
10016001|"corpamalgamalg #1"|19|9|2507.10
6016003|"corpbrand #3"|17|24|2506.30
10007012|"brandunivamalg #12"|19|54|2499.18
8004003|"edu packnameless #3"|18|52|2495.22
1001002|"amalgamalg #2"|18|11|2491.16
2002001|"importoimporto #1"|8|54|2483.25
5001001|"amalgscholar #1"|19|45|2480.72
4004002|"edu packedu pack #2"|18|31|2477.60
9007009|"brandmaxi #9"|9|23|2477.44
1002002|"importoamalg #2"|17|24|2476.89
10004001|"edu packunivamalg #1"|8|39|2472.93
10010001|"univamalgamalg #1"|19|40|2465.84
5001001|"amalgscholar #1"|18|25|2451.87
7014001|"edu packnameless #1"|17|56|2450.25
1004001|"edu packamalg #1"|18|59|2445.18
7009010|"maxibrand #10"|19|54|2443.65
3004001|"edu packexporti #1"|9|9|2435.16
2001001|"amalgimporto #1"|9|24|2433.90
8012010|"importomaxi #10"|18|45|2432.95
5001001|"amalgscholar #1"|9|45|2431.22
7004009|"edu packbrand #9"|17|0|2430.48
1001001|"amalgamalg #1"|17|18|2428.86
7009005|"maxibrand #5"|17|25|2424.88
4001001|"amalgedu pack #1"|18|58|2419.82
10011014|"amalgamalgamalg #14"|7|49|2414.54
5004002|"edu packscholar #2"|19|38|2412.81
7015007|"scholarnameless #7"|18|7|2409.63
5004001|"edu packscholar #1"|18|35|2406.00
4003001|"exportiedu pack #1"|17|28|2405.78
5003001|"exportischolar #1"|18|29|2400.05
1003002|"exportiamalg #2"|19|14|2398.95
9014011|"edu packunivamalg #11"|18|15|2398.88
5001001|"amalgscholar #1"|8|48|2390.80
1001001|"amalgamalg #1"|17|53|2389.02
6012002|"importobrand #2"|18|5|2388.30
5003002|"exportischolar #2"|17|37|2388.24
4003001|"exportiedu pack #1"|8|55|2380.48
5001002|"amalgscholar #2"|9|42|2376.87
7003005|"exportibrand #5"|18|23|2376.72
5003001|"exportischolar #1"|8|33|2376.00
6009004|"maxicorp #4"|9|14|2365.55
6008002|"namelesscorp #2"|9|53|2364.06
5002001|"importoscholar #1"|17|59|2361.55
2001002|"amalgimporto #2"|8|16|2349.40
9014002|"edu packunivamalg #2"|19|4|2342.32
2003001|"exportiimporto #1"|18|20|2335.23
1003002|"exportiamalg #2"|17|59|2332.35
2001001|"amalgimporto #1"|17|29|2328.72
3003001|"exportiexporti #1"|17|16|2326.50
6003003|"exporticorp #3"|18|35|2321.00
10016017|"corpamalgamalg #17"|9|20|2320.80
4002002|"importoedu pack #2"|19|8|2320.00
2002001|"importoimporto #1"|19|59|2318.76
8004003|"edu packnameless #3"|9|44|2314.40
7010009|"univnameless #9"|6|54|2312.64
3002002|"importoexporti #2"|18|57|2311.54
2001002|"amalgimporto #2"|9|3|2307.14
9009009|"maximaxi #9"|18|20|2301.74
10012005|"importoamalgamalg #5"|19|50|2300.98
10016017|"corpamalgamalg #17"|18|30|2300.10
10016003|"corpamalgamalg #3"|8|7|2299.00
2004001|"edu packimporto #1"|17|44|2295.00
2004001|"edu packimporto #1"|18|33|2282.85
6001002|"amalgcorp #2"|8|44|2274.60
10001017|"amalgunivamalg #17"|19|4|2271.50
2004001|"edu packimporto #1"|18|21|2270.70
7007004|"brandbrand #4"|9|57|2269.84
2004002|"edu packimporto #2"|8|4|2267.84
9013009|"exportiunivamalg #9"|9|42|2265.90
7015007|"scholarnameless #7"|8|25|2265.76
10004004|"edu packunivamalg #4"|8|33|2264.64
4004002|"edu packedu pack #2"|18|36|2261.60
4001001|"amalgedu pack #1"|19|18|2258.90
3004002|"edu packexporti #2"|17|19|2256.00
4003001|"exportiedu pack #1"|17|8|2253.35
1003002|"exportiamalg #2"|9|36|2252.50
8008005|"namelessnameless #5"|9|0|2248.86
6012007|"importobrand #7"|17|13|2243.16
9010009|"univunivamalg #9"|18|4|2236.48
7001009|"amalgbrand #9"|19|52|2236.36
1004002|"edu packamalg #2"|18|16|2236.35
6003007|"exporticorp #7"|9|51|2235.12
4001002|"amalgedu pack #2"|8|28|2226.40
6014002|"edu packbrand #2"|18|49|2219.58
7004006|"edu packbrand #6"|19|0|2216.46
6007003|"brandcorp #3"|17|34|2215.29
2004001|"edu packimporto #1"|19|7|2213.86
8016006|"corpmaxi #6"|18|45|2212.70
6016003|"corpbrand #3"|19|45|2210.88
6011005|"amalgbrand #5"|17|18|2206.68
3003001|"exportiexporti #1"|8|9|2206.47
7014001|"edu packnameless #1"|17|19|2205.36
6006007|"corpcorp #7"|19|56|2204.90
3001002|"amalgexporti #2"|19|2|2204.00
3001002|"amalgexporti #2"|9|57|2200.70
1001002|"amalgamalg #2"|9|16|2198.02
2002001|"importoimporto #1"|18|32|2194.19
8003003|"exportinameless #3"|18|56|2180.88
1002001|"importoamalg #1"|8|8|2179.80
7008009|"namelessbrand #9"|18|26|2176.02
1002001|"importoamalg #1"|18|45|2160.19
3004001|"edu packexporti #1"|18|9|2159.19
3002001|"importoexporti #1"|18|32|2157.75
9015011|"scholarunivamalg #11"|19|32|2155.86
1004002|"edu packamalg #2"|19|34|2155.41
6006003|"corpcorp #3"|8|58|2155.26
8007005|"brandnameless #5"|17|26|2149.00
1003001|"exportiamalg #1"|9|27|2148.30
9013009|"exportiunivamalg #9"|7|59|2146.80
5003002|"exportischolar #2"|9|47|2134.44
8012010|"importomaxi #10"|19|10|2133.04
6005001|"scholarcorp #1"|8|5|2132.73
9013009|"exportiunivamalg #9"|17|32|2128.58
5004002|"edu packscholar #2"|17|27|2128.40
8002009|"importonameless #9"|9|5|2123.14
7007010|"brandbrand #10"|19|6|2117.36
6002001|"importocorp #1"|8|0|2117.00
7004006|"edu packbrand #6"|17|9|2108.16
10011009|"amalgamalgamalg #9"|8|8|2107.32
4004001|"edu packedu pack #1"|17|2|2103.90
10016008|"corpamalgamalg #8"|17|11|2102.18
7013007|"exportinameless #7"|17|39|2100.76
7002003|"importobrand #3"|17|17|2097.55
10016001|"corpamalgamalg #1"|17|24|2095.73
4004002|"edu packedu pack #2"|17|11|2092.30
8008005|"namelessnameless #5"|7|24|2088.66
3001001|"amalgexporti #1"|19|34|2082.75
6008005|"namelesscorp #5"|18|55|2081.70
7013007|"exportinameless #7"|18|37|2076.48
1001001|"amalgamalg #1"|19|29|2072.70
9016003|"corpunivamalg #3"|17|36|2068.47
5001002|"amalgscholar #2"|19|47|2066.10
4001001|"amalgedu pack #1"|17|13|2062.72
7004009|"edu packbrand #9"|17|1|2058.00
9014011|"edu packunivamalg #11"|17|22|2052.00
7013009|"exportinameless #9"|18|9|2050.05
7010004|"univnameless #4"|19|50|2049.18
5001001|"amalgscholar #1"|19|5|2048.48
6002003|"importocorp #3"|17|23|2045.55
9007003|"brandmaxi #3"|17|18|2044.68
7010004|"univnameless #4"|18|39|2039.49
7015009|"scholarnameless #9"|8|13|2035.28
6014004|"edu packbrand #4"|9|32|2032.55
10008015|"namelessunivamalg #15"|18|21|2032.01
2004001|"edu packimporto #1"|8|43|2029.17
7010003|"univnameless #3"|9|37|2027.22
1002001|"importoamalg #1"|6|48|2027.13
4004002|"edu packedu pack #2"|17|59|2025.37
5003001|"exportischolar #1"|6|13|2025.17
3003001|"exportiexporti #1"|9|0|2024.10
6012007|"importobrand #7"|9|44|2021.70
7013001|"exportinameless #1"|9|14|2021.58
6007003|"brandcorp #3"|8|13|2018.00
8012005|"importomaxi #5"|17|43|2016.75
6015006|"scholarbrand #6"|17|30|2014.12
3004002|"edu packexporti #2"|17|11|2012.56
5003001|"exportischolar #1"|17|7|2011.24
4004001|"edu packedu pack #1"|18|4|2010.81
5002002|"importoscholar #2"|17|16|2009.70
8005005|"scholarnameless #5"|17|48|2006.40
7009005|"maxibrand #5"|17|5|2003.07
5003001|"exportischolar #1"|8|10|2002.80
9014008|"edu packunivamalg #8"|9|51|2001.60
9008002|"namelessmaxi #2"|17|24|2001.16
10012004|"importoamalgamalg #4"|8|11|1999.65
6016003|"corpbrand #3"|17|40|1999.44
9007003|"brandmaxi #3"|8|21|1999.20
7015002|"scholarnameless #2"|18|9|1996.20
4002002|"importoedu pack #2"|17|51|1996.00
7013009|"exportinameless #9"|18|14|1995.28
9006008|"corpmaxi #8"|19|47|1993.42
7001005|"amalgbrand #5"|18|1|1988.56
7004007|"edu packbrand #7"|8|3|1988.43
8012010|"importomaxi #10"|19|23|1986.64
7002003|"importobrand #3"|19|52|1983.41
9002011|"importomaxi #11"|9|13|1981.35
5002002|"importoscholar #2"|17|49|1980.88
2001001|"amalgimporto #1"|9|31|1977.58
9007009|"brandmaxi #9"|8|1|1974.00
2001001|"amalgimporto #1"|19|40|1973.16
5003002|"exportischolar #2"|17|33|1965.60
4002002|"importoedu pack #2"|18|23|1962.65
9014011|"edu packunivamalg #11"|18|1|1962.26
6016003|"corpbrand #3"|17|3|1959.00
2001002|"amalgimporto #2"|19|32|1958.10
6007003|"brandcorp #3"|17|12|1957.02
9006008|"corpmaxi #8"|9|53|1955.82
3003002|"exportiexporti #2"|9|32|1954.11
5001002|"amalgscholar #2"|17|57|1953.20
4003001|"exportiedu pack #1"|18|56|1952.32
6003007|"exporticorp #7"|18|15|1950.54
10003004|"exportiunivamalg #4"|7|57|1950.08
