C,NEMP.WORLD,DAILY,AEMO,PUBLIC,2023/12/15,04:05:05,0000000405621952,,0000000405621952
I,DISPATCH,CASESOLUTION,1,SETTLEMENTDATE,RUNNO,INTERVENTION,CASESUBTYPE,SOLUTIONSTATUS,SPDVERSION,NONPHYSICALLOSSES,TOTALOBJECTIVE,TOTALAREAGENVIOLATION,TOTALINTERCONNECTORVIOLATION,TOTALGENERICVIOLATION,TOTALRAMPRATEVIOLATION,TOTALUNITMWCAPACITYVIOLATION,TOTAL5MINVIOLATION,TOTALREGVIOLATION,TOTAL6SECVIOLATION,TOTAL60SECVIOLATION,TOTALASPROFILEVIOLATION,TOTALFASTSTARTVIOLATION,TOTALENERGYOFFERVIOLATION,LASTCHANGED
D,DREGION,,2,"2023/12/15 00:55:00",1,VIC1,0,94.15132,0,94.15132,0,0,4173.78,-14,4968.56,5,789.78,0,,,10,,,,,,,,18.16,,,,,,,,0,,,,,,,,124,,,,,,,,131,,,,,,,,109,,,,,,-10.77155,7559.56212,389,4230.86865,4212.54,,54,,,,34,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,20.68,20.68,0,0.5,0.5,0,0.39,0.39,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2023/12/15 01:00:00",1,NSW1,0,90.16381,0,90.16381,0,0,7493.1,-42,7847.58,10,344.48,0,,,89,,,,,,,,80.07,,,,,,,,63.56,,,,,,,,150.28,,,,,,,,174.52,,,,,,,,182.52,,,,,,-0.42113,11958.58185,181,7580.80762,7516.44,,111,,,,62,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.5,0.5,0,0.45,0.45,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2023/12/15 01:00:00",1,QLD1,0,98.8153,0,98.8153,0,0,6557.13,-13,6221.2,0,-335.93,0,,,45,,,,,,,,53,,,,,,,,45,,,,,,,,33,,,,,,,,135,,,,,,,,163,,,,,,-14.957,9725.09843,125,6619.14844,6565.14,,0,,,,74,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.5,0.5,0,0.45,0.45,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2023/12/15 01:00:00",1,SA1,0,101.44,0,101.44,0,0,1334,-2,776.56,0,-557.44,0,,,66,,,,,,,,113,,,,,,,,98,,,,,,,,166,,,,,,,,176,,,,,,,,165,,,,,,-0.543,2366.15792,362,1354.08813,1349.14,,10,,,,32,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.5,0.5,0,0.45,0.45,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2023/12/15 01:00:00",1,TAS1,0,73.81376,0,73.81376,0,0,988.99,-1,926.83,0,-62.16,0,,,21.73,,,,,,,,131.9,,,,,,,,105.35,,,,,,,,0,,,,,,,,6,,,,,,,,6,,,,,,-6.79286,2357.93454,0,996.78754,988.99,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,8.11,8.11,0,1.75,1.75,0,0.45,0.45,0,0.38,0.38,0,4.5,4.5,0
D,DREGION,,2,"2023/12/15 01:00:00",1,VIC1,0,86.18164,0,86.18164,0,0,4199.47,-17,4878.68,0,679.22,0,,,25,,,,,,,,10,,,,,,,,0,,,,,,,,123,,,,,,,,132,,,,,,,,107,,,,,,6.73044,7478.68272,389,4240.44287,4231.14,,39,,,,39.84,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.5,0.5,0,0.45,0.45,0,0.38,0.38,0,0.71,0.71,0
D,DREGION,,2,"2023/12/15 01:05:00",1,NSW1,0,135.1967,0,135.1967,0,0,7482.99,-42,7847.25,0,364.26,0,,,112.97,,,,,,,,139,,,,,,,,94.37,,,,,,,,161.01,,,,,,,,191.87,,,,,,,,190.87,,,,,,-7.32057,11972.16613,181,7556.22607,7497.89,,64,,,,32,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,0.72,0.72,0
D,DREGION,,2,"2023/12/15 01:05:00",1,QLD1,0,148.95272,0,148.95272,0,0,6529.41,-15,6166.75,0,-362.66,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,33,,,,,,,,134,,,,,,,,163,,,,,,-14.69225,9725.68369,125,6566.58789,6538.26,,0,,,,84.92,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,0.72,0.72,0
D,DREGION,,2,"2023/12/15 01:05:00",1,SA1,0,150.5851,0,150.5851,0,0,1335.6,-5,813.59,0,-522.02,0,,,61,,,,,,,,63,,,,,,,,55,,,,,,,,160,,,,,,,,170,,,,,,,,160,,,,,,-2.8758,2361.863,362,1360.55591,1348.83,,10,,,,62,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,0.72,0.72,0
D,DREGION,,2,"2023/12/15 01:05:00",1,TAS1,0,115.18,0,115.18,0,0,985.73,-1,921.65,0,-64.08,0,,,3.43,,,,,,,,104.99,,,,,,,,103.43,,,,,,,,6,,,,,,,,6,,,,,,,,6,,,,,,-6.46103,2346.83124,0,993.1908,985.73,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,8.11,8.11,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,5.79772,5.79772,0
D,DREGION,,2,"2023/12/15 01:05:00",1,VIC1,0,129.17668,0,129.17668,0,0,4105.43,-18,4754.72,0,649.29,0,,,25,,,,,,,,37.27,,,,,,,,15,,,,,,,,116,,,,,,,,120,,,,,,,,102,,,,,,4.69343,7463.71812,389,4153.84766,4133.25,,86,,,,27,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,0.72,0.72,0
D,DREGION,,2,"2023/12/15 01:10:00",1,NSW1,0,145.39246,0,145.39246,0,0,7493.89,-38,7850.39,0,356.5,0,,,80,,,,,,,,94,,,,,,,,56,,,,,,,,154.76,,,,,,,,186.83,,,,,,,,186.83,,,,,,7.43553,11971.38932,181,7538.77588,7512.71,,50,,,,32,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0,0,0,0.38,0.38,0,0,0,0,7.73,7.73,0
D,DREGION,,2,"2023/12/15 01:10:00",1,QLD1,0,161.16684,0,161.16684,0,0,6516.76,-15,6112.86,0,-403.9,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,33,,,,,,,,133,,,,,,,,163,,,,,,-23.62419,9706.18978,125,6563.8252,6527.22,,76,,,,91.06,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0,0,0,0.38,0.38,0,0,0,0,7.73,7.73,0
D,DREGION,,2,"2023/12/15 01:10:00",1,SA1,0,159.70267,0,159.70267,0,0,1327.1,-5,823.1,0,-504,0,,,53,,,,,,,,66,,,,,,,,57,,,,,,,,166,,,,,,,,175,,,,,,,,164,,,,,,5.85372,2352.09711,362,1338.42407,1339.37,,20,,,,59,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0,0,0,0.38,0.38,0,0,0,0,7.73,7.73,0
D,DREGION,,2,"2023/12/15 01:10:00",1,TAS1,0,123.62975,0,123.62975,0,0,1024.3,-1,966.36,0,-57.94,0,,,9.82,,,,,,,,109.81,,,,,,,,109.81,,,,,,,,0,,,,,,,,6,,,,,,,,6,,,,,,-12.7179,2361.45569,0,1038.01721,1024.3,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,7.11,7.11,0,1.75,1.75,0,0.38,0.38,0,0.38,0.38,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:10:00",1,VIC1,0,137.66,0,137.66,0,0,4069.38,-22,4747.69,0,678.32,0,,,72,,,,,,,,71.74,,,,,,,,62,,,,,,,,119,,,,,,,,124,,,,,,,,105,,,,,,-9.39063,7444.18163,392,4125.92383,4096.79,,14,,,,30,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11.68,11.68,0,0,0,0,0.38,0.38,0,0,0,0,7.73,7.73,0
D,DREGION,,2,"2023/12/15 01:15:00",1,NSW1,0,127.74458,0,127.74458,0,0,7429.06,-36,7849.69,0,420.64,0,,,62.9,,,,,,,,113.02,,,,,,,,65.35,,,,,,,,156,,,,,,,,187.57,,,,,,,,187.57,,,,,,7.66029,11970.69492,181,7469.71924,7444.55,,55,,,,26,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,7.73,7.73,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:15:00",1,QLD1,0,141.40189,0,141.40189,0,0,6453.61,-19,6065.28,0,-388.34,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,33,,,,,,,,133,,,,,,,,163,,,,,,-31.29059,9708.65236,125,6511.60449,6463.18,,26,,,,60.14,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,7.73,7.73,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:15:00",1,SA1,0,142.5231,0,142.5231,0,0,1319.94,-8,816.97,0,-502.97,0,,,48,,,,,,,,66,,,,,,,,57,,,,,,,,166,,,,,,,,175,,,,,,,,164,,,,,,11.74999,2345.96806,362,1328.30249,1332.17,,20,,,,55,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,7.73,7.73,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:15:00",1,TAS1,0,115.22,0,115.22,0,0,1025.83,1,927.98,0,-97.86,0,,,0,,,,,,,,69.45,,,,,,,,69.45,,,,,,,,0,,,,,,,,6,,,,,,,,6,,,,,,-2.37093,2352.70887,0,1027.20288,1025.83,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:15:00",1,VIC1,0,122.84801,0,122.84801,0,0,4061.5,-23,4692.53,0,631.03,0,,,87,,,,,,,,92,,,,,,,,77,,,,,,,,115,,,,,,,,121,,,,,,,,102,,,,,,-9.71265,7413.53167,392,4118.95068,4086.71,,59,,,,31,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,7.73,7.73,0,0.01,0.01,0,0.07,0.07,0,0.01,0.01,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:20:00",1,NSW1,0,143.05991,0,143.05991,0,0,7341.05,-35,7790.4,0,449.35,0,,,55,,,,,,,,68,,,,,,,,58.24,,,,,,,,163.38,,,,,,,,190.23,,,,,,,,192.23,,,,,,8.04142,11790.80659,181,7385.25,7355.51,,121,,,,29.45,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,1,1,0
D,DREGION,,2,"2023/12/15 01:20:00",1,QLD1,0,157.22673,0,157.22673,0,0,6439.35,-16,6054.14,0,-385.22,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,33,,,,,,,,137,,,,,,,,168,,,,,,-37.20901,9710.71611,125,6502.89648,6448.65,,0,,,,68,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,1,1,0
D,DREGION,,2,"2023/12/15 01:20:00",1,SA1,0,159.70409,0,159.70409,0,0,1314.63,-9,809.84,0,-504.8,0,,,59.02,,,,,,,,64,,,,,,,,55,,,,,,,,155,,,,,,,,165,,,,,,,,155,,,,,,12.74506,2335.83891,362,1322.66565,1326.95,,10,,,,63,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,1,1,0
D,DREGION,,2,"2023/12/15 01:20:00",1,TAS1,0,126.82077,0,126.82077,0,0,1038.71,1,951.16,0,-87.55,0,,,0,,,,,,,,108.86,,,,,,,,79.96,,,,,,,,0,,,,,,,,6,,,,,,,,6,,,,,,-7.12088,2346.25618,0,1044.82886,1038.71,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0,0,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:20:00",1,VIC1,0,137.66,0,137.66,0,0,4090.02,-22,4678.97,0,588.95,0,,,86,,,,,,,,102,,,,,,,,76,,,,,,,,121,,,,,,,,127,,,,,,,,104,,,,,,-5.52016,7380.21743,392,4142.92383,4114.68,,29,,,,22,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,10.98,10.98,0,0.01,0.01,0,0.38,0.38,0,0.01,0.01,0,1,1,0
D,DREGION,,2,"2023/12/15 01:25:00",1,NSW1,0,117.26901,0,117.26901,0,0,7312.94,-37,7729.24,0,416.3,0,,,108.81,,,,,,,,94,,,,,,,,90,,,,,,,,123,,,,,,,,197.05,,,,,,,,198.05,,,,,,-8.25401,11780.71572,181,7376.33105,7327.9,,40,,,,26,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:25:00",1,QLD1,0,128.85654,0,128.85654,0,0,6436.52,-16,6051.82,0,-384.7,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,29,,,,,,,,136,,,,,,,,168,,,,,,-33.41401,9737.74093,125,6496.36133,6445.77,,0,,,,56,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:25:00",1,SA1,0,130.77247,0,130.77247,0,0,1300.98,-10,799.66,0,-501.32,0,,,63,,,,,,,,77.59,,,,,,,,58,,,,,,,,152,,,,,,,,164,,,,,,,,153,,,,,,11.40738,2328.66126,362,1310.33521,1313.14,,20,,,,70,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:25:00",1,TAS1,0,115.21293,0,115.21293,0,0,1043.12,1,865.75,0,-177.37,0,,,0,,,,,,,,132.51,,,,,,,,89.33,,,,,,,,77.37,,,,,,,,6,,,,,,,,6,,,,,,2.41488,2328.75109,0,1039.70581,1043.12,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.38,0.38,0,7.11,7.11,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:25:00",1,VIC1,0,112.7099,0,112.7099,0,0,4008.12,-17,4717.79,0,709.67,0,,,21,,,,,,,,32,,,,,,,,32,,,,,,,,90.4,,,,,,,,122,,,,,,,,100,,,,,,-18.89306,7430.78787,392,4067.18896,4034.33,,100,,,,18,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.73,7.73,0,0.38,0.38,0,0.39,0.39,0,0.01,0.01,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:30:00",1,NSW1,0,118.22267,0,118.22267,0,0,7263.11,-35,7667.34,0,404.23,0,,,80,,,,,,,,154,,,,,,,,129.25,,,,,,,,122,,,,,,,,186.31,,,,,,,,185.31,,,,,,-22.14416,11779.62876,181,7336.60693,7277.6,,55,,,,26,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.49,0.49,0,9.28,9.28,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:30:00",1,QLD1,0,129.82797,0,129.82797,0,0,6431.62,-15,6053.43,0,-378.19,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,29.51,,,,,,,,137,,,,,,,,168,,,,,,-23.06586,9744.12651,125,6479.08496,6440.52,,10,,,,67,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.49,0.49,0,9.28,9.28,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:30:00",1,SA1,0,131.20368,0,131.20368,0,0,1289.08,-11,794.32,0,-494.76,0,,,53,,,,,,,,67,,,,,,,,59,,,,,,,,161,,,,,,,,174,,,,,,,,164,,,,,,9.26107,2323.31935,362,1301.36584,1300.9,,20,,,,56,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.49,0.49,0,9.28,9.28,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:30:00",1,TAS1,0,115.22,0,115.22,0,0,1035.95,1,882.49,0,-153.46,0,,,0,,,,,,,,29.58,,,,,,,,14.17,,,,,,,,53.46,,,,,,,,6,,,,,,,,6,,,,,,-4.71602,2325.98127,0,1039.66748,1035.95,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.38,0.38,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:30:00",1,VIC1,0,113.6397,0,113.6397,0,0,4057.92,-16,4740.43,0,682.5,0,,,77,,,,,,,,83,,,,,,,,67,,,,,,,,105,,,,,,,,121,,,,,,,,101,,,,,,-1.94483,7457.42513,392,4098.69629,4083.04,,75,,,,21,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.49,0.49,0,9.28,9.28,0,0.14,0.14,0,0.38,0.38,0,0,0,0,3.76,3.76,0
D,DREGION,,2,"2023/12/15 01:35:00",1,NSW1,0,143.22786,0,143.22786,0,0,7214.31,-32,7629.4,0,415.09,0,,,62.13,,,,,,,,67,,,,,,,,63,,,,,,,,188.3,,,,,,,,234,,,,,,,,219,,,,,,-33.14624,11779.63739,181,7295.07471,7227.29,,63,,,,36,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.75,0.75,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
D,DREGION,,2,"2023/12/15 01:35:00",1,QLD1,0,157.26717,0,157.26717,0,0,6454.21,-13,6091.62,0,-362.59,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,14,,,,,,,,120,,,,,,,,150.3,,,,,,-17.14943,9755.52158,125,6493.72949,6462.51,,0,,,,51,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.75,0.75,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
D,DREGION,,2,"2023/12/15 01:35:00",1,SA1,0,162.08159,0,162.08159,0,0,1281.01,-10,722.26,0,-558.75,0,,,45,,,,,,,,52,,,,,,,,44,,,,,,,,147,,,,,,,,160,,,,,,,,148,,,,,,5.4889,2317.79291,362,1296.36865,1296.28,,27,,,,71,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.75,0.75,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
D,DREGION,,2,"2023/12/15 01:35:00",1,TAS1,0,139.11729,0,139.11729,0,0,1048.44,1,924,0,-124.44,0,,,0,,,,,,,,126.69,,,,,,,,71.73,,,,,,,,24.44,,,,,,,,0,,,,,,,,0,,,,,,1.8805,2319.19673,0,1045.55859,1048.44,,50,,,,50,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.75,0.75,0,0.38,0.38,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:35:00",1,VIC1,0,137.66,0,137.66,0,0,4031.69,-19,4730.25,0,698.56,0,,,86,,,,,,,,91,,,,,,,,91,,,,,,,,100,,,,,,,,113.3,,,,,,,,110,,,,,,1.36318,7415.09868,392,4073.19312,4063.01,,70,,,,12,,,,,,,,,,,,,,,,,,,0.72,0.72,0,0.75,0.75,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
D,DREGION,,2,"2023/12/15 01:40:00",1,NSW1,0,142.16597,0,142.16597,0,0,7178.6,-27,7629.99,0,451.39,0,,,93,,,,,,,,98,,,,,,,,94,,,,,,,,159.96,,,,,,,,222,,,,,,,,219,,,,,,-37.87011,11775.9948,181,7257.30518,7190.48,,58,,,,46,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0.72,0.72,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2023/12/15 01:40:00",1,QLD1,0,155.99258,0,155.99258,0,0,6435.13,-12,6076.64,0,-358.5,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,14,,,,,,,,117,,,,,,,,149,,,,,,-10.11112,9740.40443,125,6465.54297,6443.17,,0,,,,45,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0.72,0.72,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2023/12/15 01:40:00",1,SA1,0,162.08534,0,162.08534,0,0,1254.8,-11,695.99,0,-558.81,0,,,53,,,,,,,,66,,,,,,,,58,,,,,,,,152,,,,,,,,163,,,,,,,,153,,,,,,-4.66219,2308.99039,362,1283.59253,1270.07,,10,,,,67,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0.72,0.72,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2023/12/15 01:40:00",1,TAS1,0,139.4828,0,139.4828,0,0,1050.8,1,915.85,0,-134.95,0,,,6.36,,,,,,,,131.23,,,,,,,,76.17,,,,,,,,34.95,,,,,,,,0,,,,,,,,0,,,,,,9.30518,2310.94693,0,1040.4967,1050.8,,50,,,,50,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0.72,0.72,0,0.38,0.38,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:40:00",1,VIC1,0,137.66,0,137.66,0,0,4023.13,-14,4689.87,0,666.73,0,,,41,,,,,,,,42,,,,,,,,42,,,,,,,,122,,,,,,,,134.78,,,,,,,,115.78,,,,,,-1.4014,7406.5781,392,4066.02295,4053.81,,92,,,,12,,,,,,,,,,,,,,,,,,,0.5,0.5,0,0.72,0.72,0,0.53,0.53,0,10.98,10.98,0,0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,1,1,0
D,DREGION,,2,"2023/12/15 01:45:00",1,NSW1,0,141.01703,0,141.01703,0,0,7167.97,-26,7623.31,0,455.33,0,,,80,,,,,,,,94,,,,,,,,90,,,,,,,,145,,,,,,,,218.72,,,,,,,,203.72,,,,,,-26.6765,11774.30523,181,7230.95605,7178.42,,60,,,,61,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11,11,0,0.2,0.2,0,0.38,0.38,0,0,0,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:45:00",1,QLD1,0,153.58585,0,153.58585,0,0,6381.27,-14,6037.64,0,-343.63,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,14,,,,,,,,116,,,,,,,,149,,,,,,-1.3155,9553.54119,125,6403.39307,6388.61,,0,,,,41,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11,11,0,0.2,0.2,0,0.38,0.38,0,0,0,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:45:00",1,SA1,0,162.08525,0,162.08525,0,0,1248.6,-10,693.5,0,-555.1,0,,,58,,,,,,,,64,,,,,,,,57,,,,,,,,159,,,,,,,,171,,,,,,,,161,,,,,,-10.13636,2306.5038,362,1283.41479,1263.67,,20,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11,11,0,0.2,0.2,0,0.38,0.38,0,0,0,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:45:00",1,TAS1,0,139.3028,0,139.3028,0,0,1048.68,0,915.1,0,-133.58,0,,,0,,,,,,,,88.01,,,,,,,,34.05,,,,,,,,33.58,,,,,,,,0,,,,,,,,0,,,,,,6.69811,2310.19603,0,1041.97998,1048.68,,50,,,,50,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.38,0.38,0,7.11,7.11,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.5,3.5,0
D,DREGION,,2,"2023/12/15 01:45:00",1,VIC1,0,137.66,0,137.66,0,0,4017.3,-13,4657.01,0,639.71,0,,,87,,,,,,,,92,,,,,,,,89.5,,,,,,,,129,,,,,,,,129,,,,,,,,121,,,,,,-3.63866,7388.21882,392,4064.48438,4047.18,,80,,,,18,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.53,0.53,0,11,11,0,0.2,0.2,0,0.38,0.38,0,0,0,0,3.61,3.61,0
D,DREGION,,2,"2023/12/15 01:50:00",1,NSW1,0,114.98907,0,114.98907,0,0,7196.61,-25,7609.24,0,412.62,0,,,70.68,,,,,,,,94,,,,,,,,90,,,,,,,,120,,,,,,,,209.42,,,,,,,,198.42,,,,,,-16.62607,11759.23648,181,7250.27979,7204.66,,99,,,,60,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.85,7.85,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
D,DREGION,,2,"2023/12/15 01:50:00",1,QLD1,0,124.45005,0,124.45005,0,0,6365.66,-15,6065.28,0,-300.38,0,,,45,,,,,,,,45,,,,,,,,45,,,,,,,,6,,,,,,,,116,,,,,,,,149,,,,,,-1.49289,9711.50711,125,6389.46143,6371.59,,0,,,,62,,,,,,,,,,,,,,,,,,,0.48,0.48,0,0.5,0.5,0,0.39,0.39,0,7.85,7.85,0,0.38,0.38,0,0.38,0.38,0,0.01,0.01,0,1.5,1.5,0
