d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5280|1.06|1.04|0.94|1.01|1.06|0.96|1.03
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5281|0.98|1.05|1.11|0.96|1.01|1.05|1.0
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5282|1.04|0.93|0.93|1.02|1.08|1.05|1.04
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5283|0.98|1.01|1.01|1.03|1.01|1.02|1.0
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5284|0.97|1.07|0.99|1.04|1.02|0.95|0.97
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5285|0.99|0.96|1.01|1.08|1.05|1.0|1.03
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5286|0.95|0.93|1.08|1.04|1.01|1.02|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5287|1.06|0.99|1.0|0.93|1.04|1.08|1.02
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5288|1.07|1.0|1.02|1.01|1.04|1.0|0.95
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
5289|0.99|0.99|1.0|1.03|0.96|1.01|1.08
