brand_id|brand|t_hour|t_minute|ext_price
5003001|exportischolar #1|18|59|4082.32
6011003|amalgbrand #3|18|2|4078.89
8002009|importonameless #9|8|52|4078.35
3003002|exportiexporti #2|6|37|4077.79
10012011|importoamalgamalg #11|18|13|4077.04
5001001|amalgscholar #1|19|12|4076.34
7013007|exportinameless #7|9|45|4076.13
8005009|scholarnameless #9|17|55|4076.10
10009015|maxiunivamalg #15|19|27|4075.92
3004002|edu packexporti #2|18|41|4075.66
4003002|exportiedu pack #2|9|54|4072.20
6014004|edu packbrand #4|18|19|4067.37
3001002|amalgexporti #2|9|28|4066.48
5001001|amalgscholar #1|17|23|4066.40
2004002|edu packimporto #2|8|54|4061.00
10010008|univamalgamalg #8|17|29|4059.00
9008011|namelessmaxi #11|17|12|4056.48
5002001|importoscholar #1|9|56|4053.26
3003001|exportiexporti #1|18|32|4049.64
8004005|edu packnameless #5|18|55|4049.60
7013001|exportinameless #1|18|55|4047.96
9003005|exportimaxi #5|7|46|4047.96
9001008|amalgmaxi #8|19|19|4045.88
10001004|amalgunivamalg #4|9|35|4044.75
4002001|importoedu pack #1|19|56|4044.60
9010009|univunivamalg #9|19|48|4041.78
1001002|amalgamalg #2|18|18|4041.75
3002001|importoexporti #1|18|24|4041.00
8005008|scholarnameless #8|17|50|4039.74
2001001|amalgimporto #1|17|20|4034.34
8009005|maxinameless #5|19|30|4033.44
4001002|amalgedu pack #2|17|51|4032.18
4002001|importoedu pack #1|8|12|4030.53
8004009|edu packnameless #9|18|49|4030.05
1003001|exportiamalg #1|9|6|4029.96
7004007|edu packbrand #7|18|35|4025.91
8011007|amalgmaxi #7|17|12|4024.80
4001002|amalgedu pack #2|8|45|4024.35
2003001|exportiimporto #1|19|12|4021.42
9007011|brandmaxi #11|18|6|4017.87
2002001|importoimporto #1|19|21|4015.03
3004001|edu packexporti #1|9|23|4014.36
9012008|importounivamalg #8|9|56|4013.26
2001002|amalgimporto #2|19|50|4012.78
9012008|importounivamalg #8|18|20|4012.39
2001002|amalgimporto #2|17|16|4012.12
3004001|edu packexporti #1|8|20|4010.85
10005014|scholarunivamalg #14|19|10|4009.98
9002008|importomaxi #8|17|4|4009.92
3002001|importoexporti #1|17|45|4005.88
4004002|edu packedu pack #2|7|37|4004.16
8005001|scholarnameless #1|7|20|4001.50
5003002|exportischolar #2|19|9|3999.12
3004001|edu packexporti #1|18|8|3998.46
4002002|importoedu pack #2|17|6|3996.99
2002002|importoimporto #2|18|56|3992.64
8012005|importomaxi #5|19|47|3990.35
1002001|importoamalg #1|9|40|3989.25
3002001|importoexporti #1|18|2|3989.14
6012003|importobrand #3|17|54|3989.12
5001002|amalgscholar #2|18|12|3988.77
8006009|corpnameless #9|17|38|3988.34
8013009|exportimaxi #9|18|30|3985.47
8004005|edu packnameless #5|18|8|3985.02
10016007|corpamalgamalg #7|17|38|3984.12
1002002|importoamalg #2|18|53|3983.70
4001002|amalgedu pack #2|18|2|3983.52
10016009|corpamalgamalg #9|8|23|3982.31
9006011|corpmaxi #11|17|39|3981.92
9005009|scholarmaxi #9|7|24|3979.50
4001001|amalgedu pack #1|6|16|3977.82
3001002|amalgexporti #2|17|0|3975.09
3003001|exportiexporti #1|9|5|3974.40
8001003|amalgnameless #3|18|47|3973.06
8015007|scholarmaxi #7|17|54|3972.32
1002001|importoamalg #1|17|52|3971.94
10014001|edu packamalgamalg #1|7|26|3971.10
1002001|importoamalg #1|18|50|3968.27
2001002|amalgimporto #2|8|32|3966.09
8001007|amalgnameless #7|17|52|3964.39
10010011|univamalgamalg #11|9|57|3961.65
5003001|exportischolar #1|9|45|3961.48
4003002|exportiedu pack #2|17|34|3961.36
2001001|amalgimporto #1|17|34|3958.59
10004004|edu packunivamalg #4|7|51|3955.20
3004001|edu packexporti #1|9|15|3954.60
10011017|amalgamalgamalg #17|18|53|3950.37
4004001|edu packedu pack #1|18|52|3949.68
5001002|amalgscholar #2|18|10|3946.11
3001001|amalgexporti #1|17|13|3945.25
10015004|scholaramalgamalg #4|8|26|3944.16
9015002|scholarunivamalg #2|18|15|3941.70
10008012|namelessunivamalg #12|6|44|3940.65
4002002|importoedu pack #2|17|0|3938.16
8008003|namelessnameless #3|18|35|3934.80
1002002|importoamalg #2|17|10|3934.52
1002002|importoamalg #2|18|57|3933.62
6011003|amalgbrand #3|19|32|3923.12
10014016|edu packamalgamalg #16|18|36|3921.95
6001008|amalgcorp #8|17|40|3919.11
6011003|amalgbrand #3|19|17|3918.08
9006011|corpmaxi #11|8|35|3915.00
1004002|edu packamalg #2|6|54|3913.24
4002001|importoedu pack #1|18|24|3908.96
8008003|namelessnameless #3|6|43|3908.30
8005006|scholarnameless #6|6|25|3905.32
5003001|exportischolar #1|17|35|3898.50
7009010|maxibrand #10|17|46|3897.66
3004001|edu packexporti #1|18|27|3894.03
8003007|exportinameless #7|19|37|3893.91
6002003|importocorp #3|19|51|3893.67
4001001|amalgedu pack #1|8|21|3892.90
3001002|amalgexporti #2|17|55|3890.08
3001002|amalgexporti #2|17|30|3889.08
4004002|edu packedu pack #2|17|9|3883.50
1001001|amalgamalg #1|8|8|3883.44
2001002|amalgimporto #2|19|38|3883.39
3003001|exportiexporti #1|7|32|3883.11
2004002|edu packimporto #2|8|39|3882.90
6013006|exportibrand #6|18|2|3882.85
4004002|edu packedu pack #2|9|0|3879.36
4001001|amalgedu pack #1|19|29|3878.53
6015008|scholarbrand #8|8|36|3875.04
10016013|corpamalgamalg #13|17|21|3874.30
10009013|maxiunivamalg #13|17|26|3872.88
7010009|univnameless #9|19|16|3871.22
10016013|corpamalgamalg #13|7|49|3871.14
6015008|scholarbrand #8|19|11|3868.63
5004002|edu packscholar #2|9|58|3868.14
5002002|importoscholar #2|17|19|3865.95
10010001|univamalgamalg #1|6|17|3865.31
9006011|corpmaxi #11|17|22|3864.12
5002001|importoscholar #1|9|47|3863.04
3004001|edu packexporti #1|9|20|3862.88
5004001|edu packscholar #1|18|55|3862.32
6013007|exportibrand #7|18|10|3857.22
9011009|amalgunivamalg #9|19|49|3854.10
10009013|maxiunivamalg #13|18|32|3853.17
10015013|scholaramalgamalg #13|18|1|3852.80
3002002|importoexporti #2|18|23|3852.63
3003001|exportiexporti #1|17|54|3852.24
10012005|importoamalgamalg #5|8|3|3852.04
1004001|edu packamalg #1|18|22|3845.25
9012011|importounivamalg #11|19|36|3845.12
8010009|univmaxi #9|17|1|3842.45
5002001|importoscholar #1|8|5|3841.05
10006009|corpunivamalg #9|19|5|3839.12
9003005|exportimaxi #5|18|9|3834.00
6016005|corpbrand #5|18|36|3831.60
2001002|amalgimporto #2|9|50|3830.84
7009009|maxibrand #9|8|33|3830.58
4002001|importoedu pack #1|19|30|3829.52
2002001|importoimporto #1|18|46|3824.07
9006011|corpmaxi #11|17|28|3823.68
10006013|corpunivamalg #13|19|52|3822.35
10008002|namelessunivamalg #2|19|4|3821.07
7004001|edu packbrand #1|17|22|3819.80
1001002|amalgamalg #2|8|57|3819.48
1003001|exportiamalg #1|17|17|3819.27
2002001|importoimporto #1|9|38|3818.10
1004001|edu packamalg #1|9|36|3817.98
5003001|exportischolar #1|19|5|3816.34
10010001|univamalgamalg #1|19|8|3816.00
1002002|importoamalg #2|19|29|3815.39
2004002|edu packimporto #2|9|18|3813.81
7001009|amalgbrand #9|18|22|3811.60
9015002|scholarunivamalg #2|17|32|3810.60
2003001|exportiimporto #1|17|41|3808.15
9009009|maximaxi #9|9|46|3807.42
1004001|edu packamalg #1|9|15|3800.52
8015007|scholarmaxi #7|8|13|3794.44
4002002|importoedu pack #2|19|6|3793.53
9003005|exportimaxi #5|19|2|3792.64
7004008|edu packbrand #8|17|25|3792.36
9007003|brandmaxi #3|17|9|3792.00
10015012|scholaramalgamalg #12|17|13|3790.03
6008005|namelesscorp #5|18|28|3787.56
10012002|importoamalgamalg #2|18|46|3782.86
2004001|edu packimporto #1|8|50|3781.26
10016007|corpamalgamalg #7|17|56|3778.15
10008009|namelessunivamalg #9|19|14|3776.96
7014009|edu packnameless #9|19|4|3772.89
1004001|edu packamalg #1|19|18|3772.83
5004002|edu packscholar #2|18|18|3771.69
6015008|scholarbrand #8|19|21|3770.65
7011001|amalgnameless #1|19|11|3767.15
4002001|importoedu pack #1|9|17|3764.18
7006005|corpbrand #5|17|29|3758.58
2004002|edu packimporto #2|18|50|3751.21
7013009|exportinameless #9|7|19|3748.48
9014003|edu packunivamalg #3|18|23|3746.97
8008007|namelessnameless #7|17|47|3746.70
3001001|amalgexporti #1|19|13|3743.25
1004002|edu packamalg #2|17|16|3742.00
5004001|edu packscholar #1|9|16|3741.67
5003001|exportischolar #1|8|49|3741.29
2002001|importoimporto #1|18|38|3741.12
10009013|maxiunivamalg #13|9|15|3738.38
4003001|exportiedu pack #1|6|43|3732.74
5002001|importoscholar #1|19|36|3731.64
1002001|importoamalg #1|17|33|3729.59
8007005|brandnameless #5|17|10|3727.84
10009001|maxiunivamalg #1|17|17|3727.10
10015013|scholaramalgamalg #13|9|9|3723.60
4004001|edu packedu pack #1|18|56|3723.38
1001001|amalgamalg #1|19|12|3721.61
9010009|univunivamalg #9|17|32|3721.60
10014001|edu packamalgamalg #1|17|12|3721.53
9006011|corpmaxi #11|18|46|3719.80
4002002|importoedu pack #2|17|44|3718.87
8009005|maxinameless #5|6|5|3716.64
4003001|exportiedu pack #1|18|27|3715.86
8008003|namelessnameless #3|9|11|3715.86
5001002|amalgscholar #2|17|21|3715.42
2003002|exportiimporto #2|17|25|3712.62
10012004|importoamalgamalg #4|9|56|3711.24
3003002|exportiexporti #2|17|59|3708.84
7002009|importobrand #9|8|29|3708.45
9006009|corpmaxi #9|17|21|3707.46
6005007|scholarcorp #7|9|16|3707.10
7011008|amalgnameless #8|9|41|3707.00
1003002|exportiamalg #2|9|56|3703.86
2003001|exportiimporto #1|17|55|3703.64
3003002|exportiexporti #2|8|44|3702.84
3003001|exportiexporti #1|19|23|3701.60
7004009|edu packbrand #9|17|34|3700.78
3004001|edu packexporti #1|8|41|3699.88
9016002|corpunivamalg #2|18|43|3697.20
10015004|scholaramalgamalg #4|19|58|3696.56
2001002|amalgimporto #2|9|37|3695.64
2002001|importoimporto #1|17|43|3693.60
10015010|scholaramalgamalg #10|17|50|3693.15
1004001|edu packamalg #1|19|49|3690.69
2002002|importoimporto #2|19|2|3689.94
1004001|edu packamalg #1|8|59|3689.75
10016003|corpamalgamalg #3|17|33|3686.67
7009010|maxibrand #10|6|2|3685.85
7004009|edu packbrand #9|17|7|3682.56
6014002|edu packbrand #2|17|13|3682.19
10016001|corpamalgamalg #1|8|5|3681.52
5004001|edu packscholar #1|17|39|3681.35
3003001|exportiexporti #1|6|12|3677.75
10009006|maxiunivamalg #6|7|28|3676.29
10015001|scholaramalgamalg #1|6|9|3673.60
3004001|edu packexporti #1|8|25|3673.00
3004002|edu packexporti #2|8|26|3672.32
2004002|edu packimporto #2|8|28|3671.88
6012007|importobrand #7|9|57|3671.64
10010008|univamalgamalg #8|18|46|3670.40
3004002|edu packexporti #2|9|24|3669.50
6016003|corpbrand #3|18|11|3667.58
10006002|corpunivamalg #2|8|12|3666.10
2001002|amalgimporto #2|17|1|3664.54
6014006|edu packbrand #6|18|19|3663.00
10006017|corpunivamalg #17|9|43|3662.40
1001001|amalgamalg #1|8|5|3660.00
1004002|edu packamalg #2|17|31|3659.19
7016007|corpnameless #7|7|57|3658.56
1001001|amalgamalg #1|9|50|3652.92
9009003|maximaxi #3|18|19|3644.87
2003002|exportiimporto #2|7|1|3644.14
8016004|corpmaxi #4|9|43|3643.92
4001002|amalgedu pack #2|19|29|3642.28
3004001|edu packexporti #1|17|2|3641.00
5003001|exportischolar #1|6|34|3640.32
5002002|importoscholar #2|9|6|3638.32
2002001|importoimporto #1|18|11|3634.58
7004006|edu packbrand #6|19|34|3632.40
8011009|amalgmaxi #9|17|22|3632.40
8001007|amalgnameless #7|8|56|3630.38
7003002|exportibrand #2|17|16|3629.85
4004002|edu packedu pack #2|19|22|3629.76
10014007|edu packamalgamalg #7|8|41|3629.20
7001007|amalgbrand #7|19|3|3628.22
1001001|amalgamalg #1|6|30|3627.63
10012011|importoamalgamalg #11|7|36|3623.10
8010002|univmaxi #2|8|36|3620.82
9004008|edu packmaxi #8|18|48|3620.60
7015003|scholarnameless #3|18|28|3617.28
1001002|amalgamalg #2|18|43|3615.48
7013007|exportinameless #7|17|13|3614.52
4004001|edu packedu pack #1|19|38|3613.05
5002001|importoscholar #1|9|11|3612.84
7003003|exportibrand #3|17|41|3608.19
3002001|importoexporti #1|19|3|3607.43
5004001|edu packscholar #1|19|41|3603.75
10013015|exportiamalgamalg #15|17|15|3603.26
6011008|amalgbrand #8|18|29|3601.92
2002001|importoimporto #1|6|21|3600.00
10004017|edu packunivamalg #17|7|51|3594.80
4003002|exportiedu pack #2|9|59|3593.07
4003001|exportiedu pack #1|9|22|3592.68
6002001|importocorp #1|8|1|3590.73
8009005|maxinameless #5|9|38|3589.86
6007003|brandcorp #3|17|50|3589.65
4004001|edu packedu pack #1|18|50|3589.32
1004001|edu packamalg #1|17|19|3589.10
4003001|exportiedu pack #1|19|4|3586.59
6012002|importobrand #2|17|19|3584.00
8004001|edu packnameless #1|6|48|3583.02
6015004|scholarbrand #4|19|28|3582.88
8003009|exportinameless #9|18|35|3582.24
2004002|edu packimporto #2|9|36|3580.05
9013009|exportiunivamalg #9|17|51|3579.75
8006009|corpnameless #9|18|2|3579.60
2003002|exportiimporto #2|17|47|3579.30
2003002|exportiimporto #2|8|11|3578.40
9004003|edu packmaxi #3|8|53|3578.08
4003002|exportiedu pack #2|19|57|3578.07
8003003|exportinameless #3|7|55|3577.44
8010005|univmaxi #5|19|7|3574.90
2004002|edu packimporto #2|19|54|3570.20
1002001|importoamalg #1|7|35|3569.15
8014005|edu packmaxi #5|17|52|3568.95
7010001|univnameless #1|18|53|3568.01
10005013|scholarunivamalg #13|9|17|3567.99
6010006|univbrand #6|17|22|3565.65
10010011|univamalgamalg #11|17|37|3564.00
2001002|amalgimporto #2|17|13|3558.24
4004002|edu packedu pack #2|8|27|3555.72
7010003|univnameless #3|18|43|3554.88
5004002|edu packscholar #2|18|59|3552.64
2001002|amalgimporto #2|19|57|3551.26
8015008|scholarmaxi #8|9|0|3547.25
10011014|amalgamalgamalg #14|17|57|3543.65
6016008|corpbrand #8|19|39|3542.40
3002002|importoexporti #2|19|22|3541.20
3002001|importoexporti #1|18|35|3539.78
6003003|exporticorp #3|18|49|3538.56
9008008|namelessmaxi #8|17|37|3538.56
10015012|scholaramalgamalg #12|19|53|3535.97
10012004|importoamalgamalg #4|19|22|3535.87
7007005|brandbrand #5|18|47|3534.30
6006003|corpcorp #3|8|13|3528.00
7012010|importonameless #10|18|8|3526.12
10003008|exportiunivamalg #8|9|27|3524.64
5002001|importoscholar #1|9|20|3524.08
4002002|importoedu pack #2|18|19|3523.95
2003001|exportiimporto #1|19|2|3515.82
3001001|amalgexporti #1|17|52|3515.00
4004001|edu packedu pack #1|19|50|3507.51
9001008|amalgmaxi #8|17|30|3506.44
9016009|corpunivamalg #9|8|19|3504.40
1002002|importoamalg #2|9|18|3503.52
9012003|importounivamalg #3|9|25|3500.00
10007002|brandunivamalg #2|19|45|3499.60
8015005|scholarmaxi #5|17|53|3499.14
7012010|importonameless #10|19|50|3498.91
1001002|amalgamalg #2|19|40|3498.30
1004002|edu packamalg #2|17|54|3494.17
1001001|amalgamalg #1|8|24|3493.91
9004008|edu packmaxi #8|9|9|3492.30
5001002|amalgscholar #2|9|46|3490.76
1004002|edu packamalg #2|18|32|3489.12
7010010|univnameless #10|17|4|3488.40
10007005|brandunivamalg #5|19|11|3488.10
7004001|edu packbrand #1|9|33|3485.54
10006003|corpunivamalg #3|18|6|3485.46
4001001|amalgedu pack #1|7|46|3482.24
6006003|corpcorp #3|19|27|3480.24
5003002|exportischolar #2|18|15|3479.58
8004003|edu packnameless #3|17|32|3477.76
5001001|amalgscholar #1|18|23|3477.00
10007015|brandunivamalg #15|18|48|3476.84
4001001|amalgedu pack #1|17|55|3473.39
6001001|amalgcorp #1|7|14|3471.60
10016013|corpamalgamalg #13|6|27|3471.34
1004002|edu packamalg #2|18|27|3471.29
10016016|corpamalgamalg #16|17|16|3469.60
7003002|exportibrand #2|17|39|3468.11
5003001|exportischolar #1|17|50|3467.10
3004002|edu packexporti #2|19|43|3465.90
5001002|amalgscholar #2|19|56|3465.60
7015007|scholarnameless #7|17|6|3465.00
1001001|amalgamalg #1|19|45|3464.80
6001001|amalgcorp #1|8|55|3463.34
7013002|exportinameless #2|17|35|3462.75
5001001|amalgscholar #1|19|36|3462.00
9009003|maximaxi #3|9|15|3460.28
7015003|scholarnameless #3|19|9|3459.61
10016001|corpamalgamalg #1|18|26|3459.31
3004002|edu packexporti #2|9|25|3456.72
5001001|amalgscholar #1|18|18|3455.34
3004001|edu packexporti #1|6|21|3454.02
8014005|edu packmaxi #5|8|30|3453.78
1003002|exportiamalg #2|18|15|3453.54
7016001|corpnameless #1|7|55|3451.70
4003001|exportiedu pack #1|9|15|3448.98
3002001|importoexporti #1|19|50|3448.32
1002001|importoamalg #1|17|53|3448.02
9010009|univunivamalg #9|17|23|3447.55
4003001|exportiedu pack #1|19|50|3446.40
5004001|edu packscholar #1|17|54|3445.17
1004002|edu packamalg #2|18|24|3443.56
2003001|exportiimporto #1|8|48|3441.95
4002002|importoedu pack #2|17|31|3440.94
8012001|importomaxi #1|9|14|3440.45
1002001|importoamalg #1|17|39|3439.40
4002001|importoedu pack #1|8|38|3428.55
9001003|amalgmaxi #3|8|37|3427.11
9013002|exportiunivamalg #2|19|2|3426.98
6012005|importobrand #5|17|14|3426.50
3002001|importoexporti #1|18|58|3424.65
5003002|exportischolar #2|18|36|3424.35
9011009|amalgunivamalg #9|17|12|3424.00
5004002|edu packscholar #2|17|16|3423.42
9003003|exportimaxi #3|19|4|3419.64
7004001|edu packbrand #1|17|1|3418.26
3004001|edu packexporti #1|9|43|3417.96
8004005|edu packnameless #5|9|20|3416.80
10006002|corpunivamalg #2|9|33|3415.20
6014007|edu packbrand #7|18|9|3413.48
2004001|edu packimporto #1|18|5|3413.34
8007005|brandnameless #5|9|9|3412.41
6004003|edu packcorp #3|17|38|3412.20
7002003|importobrand #3|17|23|3412.14
9006002|corpmaxi #2|19|47|3410.89
6012005|importobrand #5|8|45|3406.20
8016004|corpmaxi #4|17|41|3404.41
10002011|importounivamalg #11|17|43|3404.10
8004005|edu packnameless #5|17|19|3402.00
9013002|exportiunivamalg #2|6|47|3400.32
5001002|amalgscholar #2|9|5|3399.98
7010008|univnameless #8|8|50|3395.70
8006009|corpnameless #9|19|3|3394.88
6012005|importobrand #5|17|43|3392.74
6012007|importobrand #7|19|30|3392.07
3003002|exportiexporti #2|18|38|3390.55
3004002|edu packexporti #2|9|41|3390.40
9016009|corpunivamalg #9|9|3|3389.36
2001002|amalgimporto #2|17|3|3387.96
8015005|scholarmaxi #5|18|49|3386.76
7006005|corpbrand #5|9|3|3386.40
7010009|univnameless #9|8|25|3386.25
4004001|edu packedu pack #1|7|50|3384.72
6005001|scholarcorp #1|18|4|3383.52
5001002|amalgscholar #2|19|45|3382.41
5002002|importoscholar #2|9|45|3381.21
4001001|amalgedu pack #1|18|17|3380.62
8014005|edu packmaxi #5|6|35|3376.68
8016009|corpmaxi #9|17|0|3376.32
10006017|corpunivamalg #17|19|17|3373.65
7001008|amalgbrand #8|17|32|3373.37
10002014|importounivamalg #14|18|50|3371.76
5001001|amalgscholar #1|8|34|3371.28
6002003|importocorp #3|9|53|3368.46
1002002|importoamalg #2|8|49|3367.00
1001001|amalgamalg #1|6|47|3366.00
8008004|namelessnameless #4|19|52|3365.15
10015001|scholaramalgamalg #1|19|24|3364.15
7007010|brandbrand #10|9|52|3360.50
2001002|amalgimporto #2|9|25|3357.91
3001001|amalgexporti #1|7|37|3357.58
1004001|edu packamalg #1|17|43|3356.88
2001002|amalgimporto #2|9|45|3356.01
4003001|exportiedu pack #1|18|44|3354.00
3002001|importoexporti #1|17|1|3353.14
1003002|exportiamalg #2|8|44|3350.79
9004008|edu packmaxi #8|17|33|3350.40
2001002|amalgimporto #2|19|49|3348.54
9005009|scholarmaxi #9|17|10|3346.28
3003002|exportiexporti #2|17|10|3345.79
7014001|edu packnameless #1|18|29|3344.55
9010009|univunivamalg #9|18|4|3343.75
10013013|exportiamalgamalg #13|8|15|3343.68
3004001|edu packexporti #1|18|15|3340.50
9001005|amalgmaxi #5|7|50|3338.00
3002002|importoexporti #2|18|37|3335.64
5001001|amalgscholar #1|19|20|3334.46
3003001|exportiexporti #1|6|40|3333.30
10015012|scholaramalgamalg #12|18|12|3331.32
6010002|univbrand #2|9|56|3330.64
8005009|scholarnameless #9|9|13|3328.79
10011009|amalgamalgamalg #9|19|44|3325.38
5001002|amalgscholar #2|19|34|3325.26
7002009|importobrand #9|9|20|3323.04
8009009|maxinameless #9|19|34|3322.69
9011008|amalgunivamalg #8|8|16|3322.62
3003001|exportiexporti #1|18|18|3321.97
10004001|edu packunivamalg #1|17|45|3319.38
3001002|amalgexporti #2|19|32|3317.12
5002002|importoscholar #2|18|23|3316.68
6003003|exporticorp #3|6|3|3314.85
10015009|scholaramalgamalg #9|18|38|3314.40
2004001|edu packimporto #1|18|35|3313.38
5001001|amalgscholar #1|18|3|3313.05
9008002|namelessmaxi #2|9|32|3310.06
3004001|edu packexporti #1|9|24|3309.20
6016008|corpbrand #8|6|18|3308.32
8015005|scholarmaxi #5|8|32|3308.32
7007005|brandbrand #5|8|43|3307.89
5003002|exportischolar #2|9|9|3307.85
5004002|edu packscholar #2|19|5|3307.63
8006008|corpnameless #8|19|39|3306.87
1004002|edu packamalg #2|18|55|3306.24
7013002|exportinameless #2|9|7|3305.25
6006003|corpcorp #3|9|59|3301.12
8004003|edu packnameless #3|19|22|3300.96
6011003|amalgbrand #3|19|58|3299.69
4004002|edu packedu pack #2|7|9|3299.52
4002001|importoedu pack #1|18|28|3298.45
4004002|edu packedu pack #2|9|51|3296.67
3001001|amalgexporti #1|17|48|3295.35
5003002|exportischolar #2|17|28|3295.09
5003001|exportischolar #1|8|16|3294.20
8011008|amalgmaxi #8|17|50|3293.01
1003001|exportiamalg #1|18|55|3292.98
2004002|edu packimporto #2|9|31|3291.62
1001001|amalgamalg #1|18|42|3289.50
1003001|exportiamalg #1|6|10|3289.50
2002001|importoimporto #1|9|13|3287.48
3004001|edu packexporti #1|19|0|3286.67
3004001|edu packexporti #1|8|19|3282.74
2001001|amalgimporto #1|17|47|3282.38
2003002|exportiimporto #2|18|34|3279.87
7011001|amalgnameless #1|6|25|3278.58
1001001|amalgamalg #1|17|4|3278.05
1002001|importoamalg #1|9|25|3277.44
9009002|maximaxi #2|17|22|3273.44
9009009|maximaxi #9|19|7|3273.10
5004001|edu packscholar #1|18|28|3272.73
5001001|amalgscholar #1|18|50|3270.69
6006003|corpcorp #3|8|1|3269.17
8009010|maxinameless #10|6|43|3267.42
6006007|corpcorp #7|17|11|3267.24
1004001|edu packamalg #1|8|26|3264.85
9009003|maximaxi #3|19|26|3264.39
7008007|namelessbrand #7|7|47|3263.61
3004001|edu packexporti #1|8|33|3262.44
8010005|univmaxi #5|8|20|3261.12
7013002|exportinameless #2|9|48|3260.88
1001001|amalgamalg #1|17|52|3260.60
3002001|importoexporti #1|18|30|3258.00
10016003|corpamalgamalg #3|6|1|3255.03
9007003|brandmaxi #3|7|20|3254.96
10015017|scholaramalgamalg #17|6|46|3254.94
7008005|namelessbrand #5|9|59|3253.61
8006003|corpnameless #3|17|16|3252.64
6011003|amalgbrand #3|17|18|3251.66
6010005|univbrand #5|6|20|3247.14
1001001|amalgamalg #1|19|13|3246.90
8008009|namelessnameless #9|9|21|3245.13
9014002|edu packunivamalg #2|9|18|3244.01
5002001|importoscholar #1|9|3|3241.24
5003002|exportischolar #2|6|14|3238.76
7009003|maxibrand #3|6|24|3237.60
5004001|edu packscholar #1|19|51|3235.32
7002003|importobrand #3|19|54|3234.55
4004001|edu packedu pack #1|17|41|3231.85
1004001|edu packamalg #1|19|59|3231.28
4002002|importoedu pack #2|17|37|3228.48
6009004|maxicorp #4|18|37|3227.50
6002001|importocorp #1|17|38|3227.00
4004002|edu packedu pack #2|18|47|3226.32
2003002|exportiimporto #2|18|20|3226.20
6008003|namelesscorp #3|17|30|3223.28
6006003|corpcorp #3|8|6|3222.56
6006007|corpcorp #7|17|14|3218.04
3004001|edu packexporti #1|18|19|3215.31
7010008|univnameless #8|6|44|3210.74
1001002|amalgamalg #2|19|28|3210.48
4002001|importoedu pack #1|18|56|3209.67
4003001|exportiedu pack #1|9|41|3209.36
10007005|brandunivamalg #5|18|44|3208.92
4004002|edu packedu pack #2|19|51|3207.12
6009003|maxicorp #3|17|59|3206.82
7010001|univnameless #1|18|3|3206.25
8009010|maxinameless #10|6|56|3205.79
4004002|edu packedu pack #2|9|30|3205.40
8002009|importonameless #9|19|3|3203.10
8005008|scholarnameless #8|9|25|3202.64
5001002|amalgscholar #2|19|43|3202.56
2002002|importoimporto #2|8|17|3201.64
6004004|edu packcorp #4|17|53|3200.12
7001008|amalgbrand #8|19|5|3198.98
9010009|univunivamalg #9|9|32|3198.09
9008008|namelessmaxi #8|9|29|3196.47
10014001|edu packamalgamalg #1|18|23|3194.56
10011017|amalgamalgamalg #17|17|36|3193.89
7004009|edu packbrand #9|6|40|3193.08
8012005|importomaxi #5|19|2|3191.76
3002002|importoexporti #2|19|52|3188.12
2001002|amalgimporto #2|7|38|3187.94
1003001|exportiamalg #1|9|33|3186.73
9015002|scholarunivamalg #2|19|18|3185.07
1004002|edu packamalg #2|18|5|3183.84
9015003|scholarunivamalg #3|9|43|3182.49
7008009|namelessbrand #9|17|25|3182.46
4003001|exportiedu pack #1|19|48|3179.52
6013005|exportibrand #5|18|25|3176.01
8009009|maxinameless #9|8|2|3175.80
5002002|importoscholar #2|19|25|3174.90
7010010|univnameless #10|17|5|3174.36
1003001|exportiamalg #1|18|39|3173.40
3001001|amalgexporti #1|7|57|3172.45
1003001|exportiamalg #1|19|35|3170.44
6016003|corpbrand #3|6|39|3169.65
5001001|amalgscholar #1|9|32|3169.32
10009015|maxiunivamalg #15|18|59|3169.10
9012005|importounivamalg #5|19|58|3169.00
3003001|exportiexporti #1|8|46|3167.64
3002002|importoexporti #2|7|35|3166.24
2001001|amalgimporto #1|8|8|3164.00
4002001|importoedu pack #1|18|1|3163.57
6001001|amalgcorp #1|18|35|3163.05
3003001|exportiexporti #1|9|26|3162.25
9007008|brandmaxi #8|9|40|3161.08
2002001|importoimporto #1|19|37|3160.56
2001001|amalgimporto #1|8|6|3157.35
1004002|edu packamalg #2|9|30|3155.25
4002001|importoedu pack #1|17|23|3155.20
8011008|amalgmaxi #8|17|12|3153.05
9006011|corpmaxi #11|18|51|3152.48
4004001|edu packedu pack #1|8|20|3151.15
1002001|importoamalg #1|17|21|3149.18
7016001|corpnameless #1|18|27|3146.24
3004002|edu packexporti #2|9|21|3143.14
1004001|edu packamalg #1|17|59|3142.86
5003001|exportischolar #1|17|19|3142.62
7008006|namelessbrand #6|17|17|3141.99
1004001|edu packamalg #1|18|50|3141.84
3001001|amalgexporti #1|9|49|3141.72
5002002|importoscholar #2|17|46|3139.02
6012005|importobrand #5|8|52|3138.30
3004001|edu packexporti #1|8|51|3134.86
6012004|importobrand #4|18|9|3134.04
8007010|brandnameless #10|17|59|3133.80
3002001|importoexporti #1|18|27|3133.20
2004001|edu packimporto #1|19|26|3132.50
1001002|amalgamalg #2|19|5|3131.58
10008009|namelessunivamalg #9|19|44|3131.52
1003002|exportiamalg #2|18|56|3128.16
3002001|importoexporti #1|19|26|3126.32
