ps_partkey|value
673846|10013872.46
1415862|10009901.60
1258744|10008674.52
13541|10007846.80
1877175|10006382.91
1371699|10004632.20
1925292|10002886.80
1777141|10000781.22
1745106|9997569.85
559145|9997224.23
1571901|9996639.61
1214636|9996443.76
1557850|9995341.56
1771924|9993168.91
906493|9991398.23
1069658|9989584.10
1391474|9986733.12
1084711|9986709.84
1119420|9986029.84
553232|9984880.96
367773|9983314.47
9304|9982624.80
739621|9980347.96
1278111|9976586.12
1624111|9976418.25
957617|9975726.14
1230644|9975354.61
1127218|9975131.11
680046|9974970.94
706765|9973658.84
1432258|9972815.20
1203411|9972626.53
1564714|9971720.16
389080|9970615.68
275836|9970449.98
1451344|9968930.78
1478698|9967725.36
332312|9967523.10
799842|9966616.56
173051|9966553.35
600836|9965579.22
287250|9964531.00
660041|9964035.23
216028|9962765.78
1728182|9962105.40
461638|9960807.44
1939429|9959208.84
1730811|9957156.99
864381|9954853.50
1292046|9954345.59
676366|9954088.47
1244426|9953252.82
1465678|9951944.69
1554110|9951635.46
1771981|9949733.66
336863|9948490.22
1410946|9943411.12
340595|9942397.18
1334950|9941090.18
1519018|9940430.70
189635|9939466.07
227067|9939292.08
424865|9936932.02
1524327|9935568.50
695508|9933769.48
979052|9932704.57
1204473|9927033.96
1715216|9918455.15
1504415|9917899.90
266777|9916149.79
1333446|9916120.55
1167957|9915563.26
1402117|9913465.82
1150060|9911867.00
516023|9908801.79
125550|9908532.10
1455126|9907839.27
106391|9907787.05
1555057|9906525.04
1787766|9906280.23
1841892|9905996.56
488642|9905712.09
651474|9904853.52
968908|9903400.38
870968|9902098.82
1987818|9900489.25
1634684|9900395.56
183328|9897473.86
148651|9896861.85
262486|9896654.40
748560|9896386.63
1123030|9894994.67
950331|9891663.68
311787|9891369.20
1823523|9891255.48
990493|9887317.40
800076|9884375.84
505434|9881571.96
232264|9880194.33
188668|9879693.93
532615|9878655.15
1077935|9876960.24
1419288|9873590.72
1097048|9872707.61
1771721|9872635.31
7745|9871075.15
1022871|9870850.08
951682|9869784.02
705804|9869310.09
134224|9867849.68
368473|9866997.38
1232059|9865986.74
1708710|9865706.73
1218502|9864013.76
743877|9863865.40
682285|9863046.37
96501|9862935.60
1014605|9861575.36
1577058|9860393.90
492965|9859750.92
496927|9859277.60
1059913|9857907.64
639622|9856857.75
1747531|9855081.57
569817|9854994.10
535243|9854720.98
1137785|9854529.90
463508|9853972.65
503752|9850928.59
224114|9850855.56
1111301|9848938.75
106746|9846957.17
1784441|9844858.11
799160|9844614.64
1324500|9844541.96
367639|9844396.54
1541917|9844213.28
382906|9843249.01
1057704|9842415.50
618547|9839273.73
125329|9838759.99
1442309|9838390.00
713950|9836967.59
816028|9836169.38
221758|9835928.10
1388159|9835539.22
636851|9835392.66
1052136|9835108.54
1250816|9833319.52
496504|9832178.10
954811|9830751.00
1823286|9829829.10
1235971|9829072.16
939186|9828600.90
948330|9828442.18
393815|9828201.64
1035096|9824707.27
1187772|9821711.62
1783824|9821363.80
1117462|9820676.12
1043213|9819503.11
141918|9819362.35
1301092|9816990.48
9039|9816447.72
126629|9816227.30
1321725|9816200.60
1793801|9815846.02
1215148|9815674.32
1914410|9814317.76
1963342|9814258.73
1345498|9813853.89
1812841|9813574.16
954868|9811905.48
60760|9811296.94
542084|9810117.01
1347543|9810026.26
239646|9809218.65
114624|9808716.83
1831775|9808030.24
20799|9806706.65
196302|9806506.30
1608358|9806462.30
489576|9805719.28
1025227|9804906.49
1495022|9803813.04
1122671|9803506.44
506547|9802093.22
1650819|9801220.05
1857987|9798884.50
822077|9797865.74
1016363|9797549.22
1013189|9797078.04
402613|9797060.44
218422|9796465.40
88680|9795842.85
1356997|9794290.35
1039415|9793445.00
568112|9792871.36
1423765|9792663.27
362189|9790841.61
1324668|9789741.39
861895|9789727.32
392620|9787953.60
1228497|9786701.33
1609808|9783514.28
1874181|9782511.55
422972|9782138.75
1298627|9781666.12
349185|9780475.07
323484|9780256.12
19483|9780145.35
483692|9779178.88
68009|9779111.10
1804763|9778925.42
1068229|9778818.83
698061|9778785.51
1328846|9777583.52
370102|9777289.80
1804061|9776702.98
1030010|9775698.96
912220|9775320.92
1622110|9774978.30
993117|9774637.27
540242|9772980.97
1138891|9772479.24
1787824|9772047.98
24889|9769982.10
404420|9768656.70
1713382|9768209.00
1139892|9768062.13
1895882|9767985.22
222320|9766579.68
149727|9765190.96
1059534|9765162.94
1338705|9764102.34
1011592|9764007.61
1584838|9763349.83
772907|9763193.22
1354228|9763179.44
732026|9761584.24
954676|9761378.52
670716|9760523.85
1507243|9760130.27
1567192|9759041.60
419864|9758356.95
1757885|9757821.52
506970|9757632.60
1144209|9756666.54
642782|9756584.27
711416|9756400.59
1496672|9755453.30
823479|9755424.03
1998083|9754713.80
985045|9752149.67
495485|9751754.88
1787807|9750981.16
54794|9750710.95
1453339|9750333.28
831127|9749439.65
1810310|9746475.17
1096096|9746280.96
982645|9745770.30
1041754|9745686.45
1721571|9745146.18
1006213|9742829.30
615065|9742686.25
1181775|9742415.10
1230713|9742101.60
1613539|9740907.47
1885614|9740800.41
440469|9740613.12
435342|9738192.36
704873|9737929.32
1814577|9737652.60
661275|9737515.64
300253|9733901.63
1402712|9733606.11
281487|9732572.28
1402052|9732241.23
1957336|9732187.57
1693035|9731790.36
1544653|9731694.05
395200|9731488.43
1338553|9731397.28
15945|9731096.45
842538|9729710.82
357555|9728740.14
1356463|9728602.47
479176|9728566.20
1808246|9728489.49
1024931|9728124.46
1746624|9727138.47
741089|9725997.80
1475462|9725455.77
1974858|9724756.32
1831289|9724657.47
35364|9724485.00
1446975|9724029.72
1435812|9724019.43
471267|9723064.32
1732179|9722748.24
1396594|9721810.23
52822|9721693.73
1247717|9721318.85
972282|9720982.29
571346|9720454.65
849245|9720192.15
1283507|9719328.84
850172|9719119.40
228135|9718641.05
1480030|9718431.13
812792|9717217.32
536358|9716964.77
350556|9716348.38
356385|9713774.10
481426|9713411.82
1191469|9708227.44
1037046|9708199.50
1630643|9708050.32
558751|9707264.13
415686|9706774.76
649830|9705234.54
973612|9704368.73
779724|9703936.85
1213300|9703666.14
397880|9703346.64
1551896|9703247.32
984441|9702770.92
856246|9702686.00
746903|9702278.08
350957|9702205.95
218207|9701870.11
226680|9700831.86
687863|9699160.58
799396|9698563.36
1962259|9697455.72
552237|9697286.54
814606|9697266.76
816980|9696899.08
521524|9696672.30
513786|9694638.58
1355444|9694391.10
1843903|9693875.07
449347|9693819.36
705579|9693270.66
746528|9692426.20
113716|9691800.98
370955|9691232.53
1581455|9690690.24
1739580|9690627.61
699925|9690071.10
835124|9689947.26
1725620|9689861.64
498277|9689815.08
514893|9689509.99
933866|9689074.29
803718|9687917.86
1045969|9686433.46
1382596|9686200.85
50674|9686023.48
1964900|9684138.65
731212|9683816.31
177159|9683530.20
78741|9682463.90
599877|9681628.88
1389919|9681359.09
817645|9681275.76
1043781|9680200.43
1498646|9678389.65
1480736|9678293.52
680083|9677203.04
1257899|9676132.84
815446|9675016.18
1835485|9674932.28
943007|9673743.56
456566|9673187.85
1653078|9672024.40
14401|9671985.90
85275|9671335.42
1543804|9671154.26
292750|9669917.76
1883690|9669740.67
1202995|9669338.45
505114|9668507.58
928766|9668445.74
1720325|9668312.26
108385|9666747.25
1415377|9665570.18
420027|9662643.99
1123931|9662498.16
1664040|9661351.20
1480082|9660454.96
364611|9660341.10
1263898|9656419.59
316782|9656387.67
1667880|9656339.22
1598627|9656025.53
1307635|9654959.92
523914|9654165.36
493855|9652120.44
699963|9651874.40
1414572|9650609.46
94399|9650426.07
1490931|9649792.99
1216014|9649335.60
975621|9648481.34
116030|9648410.52
1217526|9648245.76
659548|9646960.08
1192451|9646896.69
1974624|9646718.90
166773|9646111.50
233817|9645070.32
36121|9644560.62
860998|9644246.70
1075621|9643788.00
1840974|9642011.26
1552706|9641984.25
522645|9641954.24
1373043|9641319.30
1098372|9641180.49
1050330|9639252.25
1005555|9638917.40
957646|9637841.20
880415|9637385.66
564628|9636769.01
1236483|9636430.59
15778|9636332.82
228088|9636296.78
1368891|9635134.10
465888|9634831.88
139499|9634653.28
754165|9632005.34
90532|9631152.82
925359|9629909.90
804886|9628991.43
1208378|9628266.62
1499139|9628178.31
1895197|9628107.93
912076|9627692.97
1775340|9627604.73
58438|9627604.47
513985|9627028.18
928439|9626837.44
404441|9626292.00
1448429|9625402.93
1258369|9625162.80
638703|9625125.20
1370872|9624596.41
484965|9623730.84
985872|9623628.06
168581|9622748.88
1372430|9622034.64
495455|9621667.04
1172524|9621640.10
1911832|9621524.94
1155614|9620438.10
1666922|9620224.35
1493944|9619979.16
849180|9619704.26
1664116|9619047.90
804539|9618210.48
1000386|9617542.44
1865221|9616594.02
1305843|9616511.66
1313586|9615975.64
1635078|9615356.80
271927|9614362.91
932802|9614283.34
228382|9614084.48
1955528|9613978.76
480970|9613621.68
686486|9613382.97
1239661|9613085.74
786415|9612279.18
1858842|9611262.51
540356|9610513.06
1261275|9610360.80
444395|9609959.66
71717|9609780.21
1049633|9609112.64
1442782|9608862.60
1146907|9608720.00
164496|9608099.80
626712|9607461.53
1856190|9607310.68
1801107|9607199.06
399662|9606975.88
897257|9606701.07
906343|9606618.84
701335|9606544.40
473109|9606461.80
1291002|9606399.48
1276891|9606217.12
1388587|9606054.45
1598779|9606031.39
1931954|9605780.82
109189|9605780.03
790362|9605557.51
107265|9604567.56
843492|9603692.09
1665547|9603470.76
901108|9603024.69
948167|9602996.76
1238676|9602305.64
1049005|9599052.54
486720|9598202.08
837852|9598196.65
289695|9598099.95
786240|9597923.40
241042|9597212.77
1002000|9596543.34
1758490|9596078.50
837199|9595950.90
1530793|9595855.50
299886|9595643.72
434779|9595179.28
690058|9594898.50
1719907|9594687.18
311270|9594543.04
872665|9594250.80
503242|9593206.02
92895|9592422.84
1119345|9592339.86
531364|9592142.12
1983208|9588654.72
1430794|9588480.27
1232685|9588158.46
777646|9587304.14
558444|9586636.29
1402535|9586544.60
1917520|9586240.14
590252|9585940.05
1561936|9583797.96
472491|9583508.48
412845|9583488.42
1889106|9583424.91
1799135|9582846.28
1109853|9581733.21
645840|9581677.56
620246|9580489.50
400052|9580286.21
1761628|9579629.53
1520034|9578976.48
1521924|9578599.79
1643769|9577845.97
87503|9577444.61
372472|9575808.52
433091|9575773.83
880588|9575727.56
1291289|9575324.19
1285739|9575139.60
763250|9574294.80
1609092|9574137.30
1515608|9573821.04
1108365|9573258.38
345075|9573187.68
111397|9571801.25
472069|9571467.06
1502826|9570717.00
352518|9570243.23
867512|9568924.66
1840134|9568263.30
449723|9567772.30
1482823|9567302.88
288587|9567186.72
1526041|9566979.60
761246|9566902.80
1572196|9566898.25
566013|9566631.36
452211|9566597.69
1854745|9566333.04
198580|9566319.80
470362|9565861.63
595902|9565767.90
849590|9565644.78
1209874|9565587.99
1963058|9565548.30
1123746|9565331.35
1896748|9564477.78
1734407|9564297.60
1925901|9563787.48
1147682|9563725.00
1278020|9563267.16
452223|9563233.14
545950|9562985.55
1911291|9562632.09
956636|9562207.68
739715|9562071.52
1972263|9561993.92
256385|9561607.20
1462422|9560250.80
989401|9560230.92
939667|9559349.28
668911|9558420.30
581343|9557919.84
1892349|9557631.65
1213229|9556960.00
737806|9555973.35
818249|9555639.29
1291391|9555285.40
1674889|9554146.10
134055|9553125.45
1966928|9552978.45
1812286|9552595.52
1663151|9552377.45
235654|9552199.54
1643219|9550852.33
1384442|9550824.36
863952|9550749.78
1280408|9549788.19
1355921|9549648.34
1736690|9549281.34
1387437|9548027.28
216999|9547165.08
1340356|9546559.40
863175|9546255.30
897039|9545546.85
1659081|9545243.37
669641|9545171.94
1388911|9543556.91
732219|9541097.01
460229|9541070.76
1922005|9539185.39
1621568|9539152.08
374333|9538903.80
1096441|9538163.75
458924|9538090.80
1182696|9537346.35
1101663|9537265.64
963606|9537187.59
108807|9536247.16
1413498|9536068.32
167446|9535339.78
228903|9535180.67
496919|9535168.95
12683|9534161.34
393315|9533923.02
259130|9533912.64
477456|9533741.14
1661214|9533632.06
811519|9533173.74
301733|9532475.10
1891384|9532048.26
743642|9531922.89
49770|9531671.36
809123|9531317.58
1665982|9531155.22
1849878|9530889.00
474283|9530433.10
504563|9530334.22
52726|9528453.12
435891|9527814.63
1261972|9527291.76
86664|9527239.20
1879043|9526980.95
1158078|9526841.77
1014088|9526027.11
1714731|9525652.76
1050032|9525583.60
1127163|9525434.06
361667|9525322.50
810941|9524555.25
512801|9524489.24
660153|9523991.10
987573|9523903.14
1693725|9522797.70
682955|9522138.20
29368|9521811.00
361389|9520946.96
1086670|9520894.10
389614|9520477.88
1618191|9520195.74
825028|9519095.70
1607167|9519095.00
1919922|9518170.72
548643|9516932.04
1306376|9516597.45
488790|9515466.90
1491914|9515428.16
1579888|9515089.37
1677806|9512269.94
1644500|9512212.24
315252|9511248.94
1214377|9511239.45
898425|9510998.40
130421|9510997.05
1723001|9510781.73
313238|9510766.45
1143170|9510405.16
1591561|9510159.26
1100864|9509799.78
752740|9509442.76
469946|9509076.00
950172|9509032.50
766352|9508337.08
1182407|9507940.00
1440596|9507708.65
702245|9507410.77
1775577|9506826.62
1880924|9506437.06
747722|9506337.45
1701875|9505749.57
488758|9505699.92
1471219|9505695.87
725365|9504961.63
1615515|9503995.20
1529277|9503945.71
280030|9502710.00
766570|9502565.76
658981|9501817.98
1777259|9501506.49
1499146|9501373.73
148548|9501065.10
1591432|9501022.44
809520|9499836.48
358823|9499769.33
1634406|9499608.84
973971|9498286.28
5631|9498081.84
1984147|9497543.24
1180836|9497524.97
1063169|9497378.40
1119889|9497298.33
1951716|9496141.77
1189251|9495762.90
1564381|9495513.72
540049|9495129.70
933372|9494704.13
972954|9494566.65
1152196|9494557.54
321283|9494198.64
799850|9493639.55
193502|9492083.84
91980|9491359.23
1499424|9491207.36
254772|9490899.60
621576|9489185.20
1780549|9489008.10
1770373|9488564.80
25895|9488491.20
1230581|9488401.66
237401|9486978.80
815834|9486780.07
1378726|9486359.76
1227927|9485547.12
248014|9484922.64
337241|9483500.32
1832130|9483444.72
145720|9483354.44
1321384|9483063.66
1361510|9482845.08
1887311|9482679.50
143721|9482372.25
837077|9482167.50
305399|9481833.06
239699|9481674.40
294079|9481516.03
1714449|9481477.56
1458055|9480909.20
501310|9480889.32
423027|9480878.99
2682|9480751.50
1931388|9480223.08
1636425|9479108.41
750918|9478775.09
160306|9478280.70
1570530|9477718.98
1918643|9477634.92
974885|9477498.24
1266473|9476874.40
1757852|9476856.34
1863345|9476792.10
1794961|9475814.40
1580929|9475588.24
1098785|9474743.33
972529|9474115.59
1173606|9474109.28
472018|9472967.64
1483328|9472905.75
1922807|9472641.50
395931|9472638.89
59108|9471800.45
1364584|9471770.62
1194437|9471707.92
197705|9471502.94
1478091|9470930.00
614449|9470439.12
784591|9470355.60
525611|9469805.14
1072841|9468890.38
783993|9468873.86
1669416|9467846.15
999660|9467712.75
965483|9467212.40
337680|9466964.15
1438229|9465968.75
271859|9465875.23
801252|9465363.18
1529681|9464468.27
4357|9464355.64
937253|9464140.47
1933434|9463670.68
1357935|9460148.21
1768395|9460045.68
896916|9459837.60
410602|9459823.74
1730670|9459697.36
1864902|9459321.64
1621626|9458826.78
650585|9458227.36
243257|9456973.79
1003622|9456708.28
1954729|9456327.76
1881178|9455916.12
1739945|9455860.52
669406|9455705.76
1020263|9455297.43
892231|9455275.26
1888908|9454399.78
153659|9454355.28
875314|9454346.04
1062317|9454281.30
1885844|9453517.52
247032|9453396.90
1161475|9452819.44
1077177|9452296.60
990035|9452277.80
84991|9451938.60
517007|9451638.90
1742121|9451629.40
736268|9450749.70
1111787|9450533.04
1627080|9450328.44
481321|9449740.30
837091|9449579.00
1730077|9449575.04
164399|9449231.00
594257|9448975.46
1883720|9447683.07
1264820|9447518.72
1483794|9447077.64
416596|9446856.12
890103|9446818.02
266295|9446640.88
883924|9446325.40
639489|9446139.56
1810128|9445578.30
1894382|9445245.54
1272850|9445113.16
1343707|9445084.20
72428|9444236.28
716366|9444197.24
1760551|9443522.20
1610184|9443447.72
469393|9442498.41
637306|9441970.99
398815|9441802.24
263033|9441741.86
1289312|9441609.78
1547117|9441135.08
1815004|9440626.96
1130058|9440395.56
1874956|9440341.68
656778|9440127.87
318885|9440004.54
1771862|9439809.17
1524351|9438974.20
561275|9438863.28
118914|9437978.38
1968761|9437075.50
346989|9436608.48
652411|9436601.55
403861|9436132.88
1871232|9435860.95
821182|9435583.33
850851|9435335.85
1339595|9434622.60
1809883|9434548.72
1287771|9434336.01
855580|9434046.72
1203811|9434014.92
1310475|9433784.31
508519|9433033.88
1718753|9432748.25
1985106|9432507.30
767424|9432501.36
283449|9432348.96
1732494|9432007.52
348906|9431315.69
700918|9431078.60
197506|9431059.50
187660|9430445.26
273953|9430376.13
505442|9430220.28
336429|9430056.08
1629719|9428606.28
554109|9426872.88
1603043|9426241.66
241293|9425603.74
779595|9425244.40
1308425|9424016.55
770912|9423982.59
510568|9423582.12
1254154|9422520.90
104190|9422395.58
1854587|9422367.90
1305549|9421999.68
1435043|9421750.80
1337669|9421739.62
1999250|9421472.48
258390|9421326.06
1915801|9421288.01
1822218|9420887.06
1616402|9420530.28
275614|9419754.40
538073|9419380.08
280107|9418443.92
761140|9418386.76
1188625|9417911.68
340792|9417870.64
360358|9417831.84
1449126|9417260.16
387650|9417251.42
1839872|9417058.60
361638|9416425.08
992594|9416327.04
1345660|9415974.33
576280|9415783.92
1353921|9415647.75
207690|9415546.98
1803052|9415302.60
1403112|9415202.91
1442436|9414969.20
21258|9414607.93
1674371|9413680.64
1025154|9413656.56
1369910|9413319.02
986531|9412351.60
1449174|9412109.14
1574885|9411626.36
880705|9411328.00
1212946|9410954.53
45267|9410863.78
666397|9410694.14
1942471|9410604.28
1650964|9410591.50
89627|9410334.69
1431315|9410062.67
795024|9409855.72
1718298|9409828.76
1327202|9408721.14
915455|9406742.68
1176724|9406558.85
1575845|9406430.79
1700641|9406153.37
380268|9405268.05
871496|9405155.12
438650|9404552.96
1916154|9404505.32
322438|9403934.28
1284|9403341.08
1715578|9402047.23
107615|9401167.84
1430815|9400890.73
1377178|9400441.32
1819925|9399795.62
254416|9399753.42
467524|9399666.70
1758480|9399535.60
158091|9398887.68
1040771|9398801.01
274985|9398001.34
93801|9397957.20
727419|9397373.82
848059|9397245.06
703980|9396370.56
510103|9396092.42
1488158|9395923.40
1199830|9395687.12
1001378|9395473.12
215938|9395447.76
1330276|9395165.84
340557|9394948.00
1275169|9394830.06
626676|9394775.02
171076|9394440.04
288378|9394287.00
1240366|9394140.16
690681|9393690.51
1664635|9393504.64
344952|9393404.02
1393805|9393208.60
4964|9393081.06
726057|9392927.16
1071985|9392430.89
219435|9392029.05
501671|9391858.30
118221|9390987.55
1502412|9390631.25
1028717|9390444.24
341973|9390368.04
673176|9390052.47
416652|9389985.60
384033|9389952.00
1406608|9389811.96
470681|9389667.43
238996|9389395.28
281145|9389019.41
531658|9388742.66
637737|9388393.69
1071|9388264.40
1964675|9387555.45
385655|9387529.68
605617|9387502.68
880862|9386599.50
169691|9386200.26
1915089|9385732.32
46897|9385056.21
223485|9384673.50
1001056|9384644.27
837634|9384083.07
1804580|9383931.15
1704420|9382562.92
1068412|9382427.76
961459|9382181.22
518993|9381851.71
1392447|9381251.62
910258|9380813.75
970529|9379961.20
596075|9379866.72
562480|9379710.90
866759|9379668.40
1284775|9379561.03
1585441|9379282.50
303552|9378806.34
1814607|9378788.43
35893|9377877.33
221622|9377487.86
963047|9377239.95
1709124|9376590.08
846796|9376193.52
1423107|9376124.00
1769322|9375685.48
577047|9374989.25
1274650|9374774.07
1951234|9374659.75
319433|9374576.70
1466734|9374458.88
488851|9374339.43
497944|9373751.52
554516|9373746.72
833512|9373653.90
1527703|9373549.90
1418826|9373106.25
166108|9372600.00
1222195|9371875.24
1026831|9371790.50
1677094|9371743.47
449477|9371099.72
1595722|9370918.24
9662|9370720.92
1414697|9370430.08
786514|9370016.90
461249|9369734.22
468887|9369642.52
1335840|9369399.60
88726|9369102.96
1567283|9369074.00
804839|9368829.80
1924646|9368576.30
1257338|9368480.52
127617|9368026.38
1031970|9367767.36
731769|9367517.76
9196|9367477.28
548328|9367006.66
1200005|9366288.12
347224|9366099.82
309782|9365944.42
907839|9365636.50
201823|9365346.09
1436425|9364424.80
1303675|9364185.76
1661922|9364119.64
836508|9363738.24
1171621|9363189.15
1560218|9363084.56
121908|9362870.40
1942236|9362738.91
1597914|9362597.92
545775|9362101.52
693499|9361869.80
1080798|9361439.60
1525541|9361284.03
890081|9361143.00
307243|9361120.76
546247|9360663.28
73995|9360469.84
767513|9360428.22
1047507|9360171.00
926644|9360124.11
1848021|9359443.60
330534|9358760.42
1929163|9358757.80
1499844|9358468.21
1784225|9358097.65
1845976|9358082.65
1162202|9357685.88
561652|9357652.54
7323|9356712.30
1692701|9356326.38
1945738|9356238.45
21716|9355867.62
1922726|9355470.11
1551265|9355088.68
1266942|9354950.08
1286239|9354923.16
372954|9354745.89
1568106|9354684.75
1053460|9354357.76
785514|9353873.03
443270|9353641.44
1666735|9353354.40
142536|9353074.48
86159|9352086.59
551618|9352053.25
893508|9351514.49
636726|9351445.20
1721121|9350858.16
1098348|9350639.19
534111|9350608.75
1536788|9350519.40
343514|9350114.00
459599|9349940.50
873584|9349781.52
1262055|9349416.47
1184736|9348703.20
1087286|9348565.40
61285|9348480.54
688194|9348048.65
1457598|9348009.74
1113940|9347862.79
1554180|9347472.49
1089093|9347148.54
930974|9346954.50
767756|9346856.31
1524790|9346511.20
1709586|9346224.93
141519|9345868.68
1430884|9345692.38
833119|9345240.90
586638|9345185.16
1680551|9344776.56
1922247|9344720.28
1498490|9344073.71
1299330|9343947.42
873051|9343784.00
1201803|9343244.24
1789230|9343009.16
1497790|9342560.76
1443759|9341944.64
266089|9341765.05
338364|9340865.79
284584|9340338.61
1995460|9340199.10
1976708|9340118.04
1477722|9340080.39
361282|9340079.71
1931741|9339313.80
583803|9338571.00
1974077|9338289.60
969872|9337659.75
1172377|9337589.30
743189|9336851.80
1119822|9336183.32
403713|9336080.00
713674|9336065.60
479886|9336039.88
1546580|9335713.54
1163879|9335561.55
1508421|9335480.82
1364865|9335359.78
824915|9335160.98
313327|9334986.54
156056|9333687.04
1073750|9333669.20
976760|9333314.64
1543758|9333132.28
466077|9332648.52
892455|9331969.27
8390|9330726.92
1525338|9330585.90
845921|9330472.50
1168648|9330180.43
1958533|9329745.12
367134|9329387.00
648669|9329093.20
85512|9329065.91
1320481|9329012.33
1323679|9328960.20
1838470|9328779.72
26344|9328291.86
71249|9327727.98
1397296|9327580.80
909306|9327421.41
613239|9327099.24
920479|9326642.16
1365845|9326324.78
858616|9325078.32
1360720|9324615.17
667648|9324613.60
996879|9324361.02
1085514|9324113.41
850236|9323921.88
1255828|9323621.30
419650|9323207.90
1129324|9323190.24
582893|9323091.84
1623415|9322979.34
1872125|9322970.74
1153013|9322462.97
1793212|9322160.29
836421|9322016.20
999691|9321193.90
298944|9320925.48
1534530|9320856.82
1547266|9319855.99
1268827|9318832.90
1340114|9318784.10
1444215|9318480.50
446602|9318233.06
1643211|9317800.45
1799097|9317762.10
984883|9317092.68
841498|9316539.28
264498|9316359.75
936845|9315604.48
1439109|9314753.24
858040|9314580.24
684842|9313692.65
1516460|9313522.14
1948769|9312442.56
454555|9312356.62
1988257|9312034.92
67140|9312009.90
1380302|9311762.25
1314594|9311561.60
540689|9311054.05
659023|9309723.15
1857985|9309443.67
1043865|9308133.90
1519836|9307504.01
1969325|9307304.05
1946387|9307123.80
102266|9305962.32
763666|9305932.86
486835|9305766.06
115196|9305363.00
1600060|9305303.10
1825903|9304469.23
1589630|9304272.84
894983|9303759.93
1099896|9303646.97
1099393|9303628.32
1908536|9302992.54
284633|9302877.81
1575651|9302514.81
839153|9302191.89
1537788|9302093.23
1119176|9301792.59
877480|9301578.72
249535|9301282.90
482873|9300628.58
1663255|9300413.27
238786|9299681.00
239668|9299613.96
1451433|9299339.55
141881|9298791.90
230839|9298606.24
1406302|9298317.60
372437|9298212.20
188612|9298062.36
833164|9297918.63
797704|9297846.90
857945|9297745.42
568239|9297502.14
379388|9296939.01
357048|9296790.40
721609|9296359.60
1650102|9296052.48
1287630|9295596.45
995191|9295330.66
990595|9294233.20
1390648|9293020.54
929013|9292686.36
1050624|9292287.48
1418248|9292090.92
1525989|9292045.70
1823081|9291876.24
1878570|9291705.60
919586|9291578.72
1119714|9291535.92
192978|9291019.26
540487|9290097.60
626773|9289914.30
1595155|9289475.52
821309|9288835.90
1113145|9288748.40
860237|9288162.14
1443853|9288068.02
827356|9287048.60
967455|9286903.97
296941|9286741.30
996394|9286385.28
1878355|9286067.56
1317631|9285466.60
1533384|9285396.12
692524|9285229.46
951982|9285219.99
1348149|9285165.00
1869062|9284885.01
465250|9284864.37
17979|9284648.49
1935184|9284489.12
1926470|9284267.23
1275681|9284207.25
1953037|9283951.48
1210590|9283908.28
1697233|9283751.60
1219134|9283315.98
268526|9282984.66
694393|9282736.85
143385|9282647.60
137180|9282594.36
1835146|9282129.46
1018275|9281204.43
763053|9281094.15
768235|9280613.66
1460081|9280206.76
1432290|9280087.76
1005356|9279619.16
761940|9279169.61
293520|9278308.34
1418478|9277740.00
237611|9277678.63
303954|9277477.58
392736|9276864.00
246717|9276825.01
854887|9276522.06
194667|9275895.76
1725534|9275366.10
648360|9274916.95
1656086|9274875.00
1108864|9274859.24
1497418|9274170.20
1562423|9273920.81
97886|9273852.42
548286|9272718.00
968523|9271383.31
745010|9271270.80
1303629|9271221.00
1309969|9270987.60
1457253|9270868.48
1599324|9270714.40
1114002|9270662.48
1696302|9270398.86
1993497|9270283.98
893904|9269614.07
1333069|9269481.65
1587094|9269438.19
648134|9269432.40
1926995|9268368.48
1552353|9267872.25
1339667|9267540.48
923471|9267223.12
502668|9267136.98
1518207|9266792.72
1778470|9266791.97
1910715|9266670.32
652394|9265939.20
947054|9265464.55
1266663|9265326.48
905430|9264855.19
1253013|9264559.90
799284|9264522.36
459173|9262511.70
1330426|9262221.15
487072|9261913.17
1643892|9261783.92
1830100|9261656.25
466964|9261461.07
1270938|9261445.12
1525611|9259680.43
1204425|9259608.96
1328457|9259589.02
1730416|9259334.16
242005|9259221.13
58015|9258817.40
171884|9258795.00
166782|9258767.07
22704|9258432.64
1994950|9257550.72
75148|9257420.83
1745889|9256128.48
1661268|9256122.84
1421896|9256117.65
628393|9255894.48
1735580|9255530.28
1459488|9255255.90
1101475|9255061.00
1667002|9254603.98
58875|9254189.96
944374|9253943.93
1777919|9253928.48
373061|9252756.93
1931381|9251961.00
1548550|9251892.65
1474382|9251729.85
1824919|9251711.72
1669820|9251431.44
1303308|9251216.50
1410929|9251109.45
827821|9250963.94
154497|9250729.18
1954586|9250625.70
847114|9250602.12
306694|9250455.75
367963|9250164.42
712845|9249862.89
1954211|9249852.80
1072529|9249225.19
1113882|9249042.11
920108|9248635.44
1074454|9248450.91
1300313|9247848.65
129275|9247566.60
167010|9247312.50
1857998|9247251.60
732341|9247147.43
1198447|9246430.76
72202|9246371.10
1674733|9245786.31
1496504|9245394.27
71286|9244970.30
1793704|9244855.90
115940|9244422.00
1576807|9242992.60
1321626|9242373.49
1315963|9242230.23
1986391|9241775.36
492607|9240914.77
1825203|9240874.29
880214|9240854.70
1253270|9240688.26
1985631|9240345.18
68740|9240238.54
1710255|9239757.00
881992|9239705.30
1777182|9239274.55
103388|9239218.08
1085344|9237903.36
800319|9237742.91
1347032|9237614.40
131442|9237244.64
897428|9237119.10
1798942|9236351.88
1539386|9235949.46
1489458|9235896.58
441468|9235696.05
1994429|9235682.85
336349|9235576.35
806775|9235322.82
1848027|9234882.36
