num,str
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
1,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
A,TEXT2
